index	i-2	i-1	i+0	i+1	i+2	Filter	Time
79	428	833	626	607	405	0	51486
80	833	626	607	405	829	0	52093
81	626	607	405	829	619	1	52498
82	607	405	829	619	591	0	53327
83	405	829	619	591	412	0	53946
84	829	619	591	412	856	0	54537
85	619	591	412	856	744	1	54949
86	591	412	856	744	416	0	55805
87	412	856	744	416	1016	0	56549
88	856	744	416	1016	723	1	56965
89	744	416	1016	723	409	0	57981
90	416	1016	723	409	941	0	58704
91	1016	723	409	941	685	1	59113
92	723	409	941	685	638	0	60054
93	409	941	685	638	623	0	60739
94	941	685	638	623	615	0	61377
95	685	638	623	615	642	0	62000
96	638	623	615	642	401	0	62615
97	623	615	642	401	930	0	63257
98	615	642	401	930	712	1	63658
99	642	401	930	712	665	0	64588
100	401	930	712	665	646	0	65300
101	930	712	665	646	638	0	65965
102	712	665	646	638	623	0	66611
103	665	646	638	623	416	0	67249
104	646	638	623	416	918	0	67872
105	638	623	416	918	833	1	68288
106	623	416	918	833	412	0	69206
107	416	918	833	412	487	0	70039
108	918	833	412	487	595	1	70451
109	833	412	487	595	642	0	70938
110	412	487	595	642	416	0	71533
111	487	595	642	416	818	0	72175
112	595	642	416	818	591	1	72591
113	642	416	818	591	580	0	73409
114	416	818	591	580	576	0	74000
115	818	591	580	576	572	0	74580
116	591	580	576	572	579	0	75156
117	580	576	572	579	576	0	75728
118	576	572	579	576	405	0	76307
119	572	579	576	405	790	0	76883
120	579	576	405	790	638	1	77288
121	576	405	790	638	560	0	78078
122	405	790	638	560	389	0	78716
123	790	638	560	389	779	0	79276
124	638	560	389	779	575	1	79665
125	560	389	779	575	565	0	80444
126	389	779	575	565	412	0	81019
127	779	575	565	412	739	0	81584
128	575	565	412	739	569	1	81996
129	565	412	739	569	556	0	82735
130	412	739	569	556	572	0	83304
131	739	569	556	572	587	0	83860
132	569	556	572	587	600	0	84432
133	556	572	587	600	599	0	85019
134	572	587	600	599	619	0	85619
135	587	600	599	619	649	0	86218
136	600	599	619	649	654	0	86837
137	599	619	649	654	665	0	87486
138	619	649	654	665	658	0	88140
139	649	654	665	658	623	0	88805
140	654	665	658	623	614	0	89463
141	665	658	623	614	611	0	90086
142	658	623	614	611	405	0	90700
143	623	614	611	405	805	0	91311
144	614	611	405	805	604	1	91716
145	611	405	805	604	587	0	92521
146	405	805	604	587	592	0	93125
147	805	604	587	592	595	0	93712
148	604	587	592	595	583	0	94304
149	587	592	595	583	596	0	94899
150	592	595	583	596	599	0	95482
151	595	583	596	599	627	0	96078
152	583	596	599	627	634	0	96677
153	596	599	627	634	618	0	97304
154	599	627	634	618	405	0	97938
155	627	634	618	405	821	0	98556
156	634	618	405	821	619	1	98961
157	618	405	821	619	420	0	99782
158	405	821	619	420	759	0	100401
159	821	619	420	759	580	1	100821
160	619	420	759	580	579	0	101580
161	420	759	580	579	413	0	102160
162	759	580	579	413	743	0	102739
163	580	579	413	743	584	1	103152
164	579	413	743	584	575	0	103895
165	413	743	584	575	409	0	104479
166	743	584	575	409	790	0	105054
167	584	575	409	790	622	1	105463
168	575	409	790	622	413	0	106253
169	409	790	622	413	829	0	106875
170	790	622	413	829	630	1	107288
171	622	413	829	630	584	0	108117
172	413	829	630	584	412	0	108747
173	829	630	584	412	751	0	109331
174	630	584	412	751	576	1	109743
175	584	412	751	576	556	0	110494
176	412	751	576	556	561	0	111070
177	751	576	556	561	587	0	111626
178	576	556	561	587	580	0	112187
179	556	561	587	580	603	0	112774
180	561	587	580	603	413	0	113354
181	587	580	603	413	832	0	113957
182	580	603	413	832	600	1	114370
183	603	413	832	600	583	0	115202
184	413	832	600	583	420	0	115802
185	832	600	583	420	755	0	116385
186	600	583	420	755	572	1	116805
187	583	420	755	572	572	0	117560
188	420	755	572	572	401	0	118132
189	755	572	572	401	763	0	118704
190	572	572	401	763	572	1	119105
191	572	401	763	572	568	0	119868
192	401	763	572	568	397	0	120440
193	763	572	568	397	747	0	121008
194	572	568	397	747	572	1	121405
195	568	397	747	572	564	0	122152
196	397	747	572	564	560	0	122724
197	747	572	564	560	405	0	123288
198	572	564	560	405	700	0	123848
199	564	560	405	700	553	1	124253
200	560	405	700	553	572	0	124953
201	405	700	553	572	583	0	125506
202	700	553	572	583	600	0	126078
203	553	572	583	600	650	0	126661
204	572	583	600	650	626	0	127261
205	583	600	650	626	623	0	127911
206	600	650	626	623	400	0	128537
207	650	626	623	400	802	0	129160
208	626	623	400	802	599	1	129560
209	623	400	802	599	588	0	130362
210	400	802	599	588	435	0	130961
211	802	599	588	435	763	0	131549
212	599	588	435	763	599	1	131984
213	588	435	763	599	576	0	132747
214	435	763	599	576	592	0	133346
215	763	599	576	592	435	0	133922
216	599	576	592	435	775	0	134514
217	576	592	435	775	615	1	134949
218	592	435	775	615	595	0	135724
219	435	775	615	595	603	0	136339
220	775	615	595	603	611	0	136934
221	615	595	603	611	599	0	137537
222	595	603	611	599	619	0	138148
223	603	611	599	619	657	0	138747
224	611	599	619	657	701	0	139366
225	599	619	657	701	922	0	140023
226	619	657	701	922	412	0	140724
227	657	701	922	412	475	0	141646
228	701	922	412	475	669	1	142058
229	922	412	475	669	744	0	142533
230	412	475	669	744	739	0	143202
231	475	669	744	739	393	0	143946
232	669	744	739	393	1093	0	144685
233	744	739	393	1093	740	1	145078
234	739	393	1093	740	408	0	146171
235	393	1093	740	408	1039	0	146911
236	1093	740	408	1039	685	1	147319
237	740	408	1039	685	626	0	148358
238	408	1039	685	626	401	0	149043
239	1039	685	626	401	852	0	149669
240	685	626	401	852	631	1	150070
241	626	401	852	631	428	0	150922
242	401	852	631	428	766	0	151553
243	852	631	428	766	599	1	151981
244	631	428	766	599	600	0	152747
245	428	766	599	600	404	0	153346
246	766	599	600	404	1129	0	153946
247	599	600	404	1129	739	1	154350
248	600	404	1129	739	412	0	155479
249	404	1129	739	412	1051	0	156218
250	1129	739	412	1051	712	1	156630
251	739	412	1051	712	412	0	157681
252	412	1051	712	412	674	0	158393
253	1051	712	412	674	902	1	158805
254	712	412	674	902	705	0	159479
255	412	674	902	705	396	0	160381
256	674	902	705	396	810	0	161086
257	902	705	396	810	583	1	161482
258	705	396	810	583	557	0	162292
259	396	810	583	557	408	0	162875
260	810	583	557	408	732	0	163432
261	583	557	408	732	568	1	163840
262	557	408	732	568	553	0	164572
263	408	732	568	553	560	0	165140
264	732	568	553	560	401	0	165693
265	568	553	560	401	731	0	166253
266	553	560	401	731	572	1	166654
267	560	401	731	572	580	0	167385
268	401	731	572	580	584	0	167957
269	731	572	580	584	603	0	168537
270	572	580	584	603	603	0	169121
271	580	584	603	603	607	0	169724
272	584	603	603	607	626	0	170327
273	603	603	607	626	393	0	170934
274	603	607	626	393	880	0	171560
275	607	626	393	880	634	1	171953
276	626	393	880	634	611	0	172833
277	393	880	634	611	615	0	173467
278	880	634	611	615	595	0	174078
279	634	611	615	595	615	0	174693
280	611	615	595	615	615	0	175288
281	615	595	615	615	618	0	175903
282	595	615	615	618	619	0	176518
283	615	615	618	619	591	0	177136
284	615	618	619	591	401	0	177755
285	618	619	591	401	806	0	178346
286	619	591	401	806	603	1	178747
287	591	401	806	603	599	0	179553
288	401	806	603	599	408	0	180156
289	806	603	599	408	895	0	180755
290	603	599	408	895	701	1	181163
291	599	408	895	701	646	0	182058
292	408	895	701	646	397	0	182759
293	895	701	646	397	945	0	183405
294	701	646	397	945	681	1	183802
295	646	397	945	681	623	0	184747
296	397	945	681	623	420	0	185428
297	945	681	623	420	825	0	186051
298	681	623	420	825	634	1	186471
299	623	420	825	634	424	0	187296
300	420	825	634	424	755	0	187930
301	825	634	424	755	580	1	188354
302	634	424	755	580	587	0	189109
303	424	755	580	587	572	0	189689
304	755	580	587	572	584	0	190276
305	580	587	572	584	584	0	190848
306	587	572	584	584	587	0	191432
307	572	584	584	587	428	0	192016
308	584	584	587	428	743	0	192603
309	584	587	428	743	533	1	193031
310	587	428	743	533	623	0	193774
311	428	743	533	623	412	0	194307
312	743	533	623	412	794	0	194930
313	533	623	412	794	607	1	195342
314	623	412	794	607	588	0	196136
315	412	794	607	588	599	0	196743
316	794	607	588	599	588	0	197331
317	607	588	599	588	575	0	197930
318	588	599	588	575	607	0	198518
319	599	588	575	607	405	0	199093
320	588	575	607	405	926	0	199700
321	575	607	405	926	778	1	200105
322	607	405	926	778	759	0	201031
323	405	926	778	759	774	0	201809
324	926	778	759	774	740	0	202568
325	778	759	774	740	723	0	203342
326	759	774	740	723	736	0	204082
327	774	740	723	736	716	0	204805
328	740	723	736	716	401	0	205541
329	723	736	716	401	1062	0	206257
330	736	716	401	1062	685	1	206658
331	716	401	1062	685	404	0	207720
332	401	1062	685	404	829	0	208405
333	1062	685	404	829	619	1	208809
334	685	404	829	619	556	0	209638
335	404	829	619	556	424	0	210257
336	829	619	556	424	747	0	210813
337	619	556	424	747	576	1	211237
338	556	424	747	576	565	0	211984
339	424	747	576	565	408	0	212560
340	747	576	565	408	735	0	213125
341	576	565	408	735	565	1	213533
342	565	408	735	565	579	0	214268
343	408	735	565	579	584	0	214833
344	735	565	579	584	428	0	215412
345	565	579	584	428	778	0	215996
346	579	584	428	778	584	1	216424
347	584	428	778	584	588	0	217202
348	428	778	584	588	408	0	217786
349	778	584	588	408	817	0	218374
350	584	588	408	817	619	1	218782
351	588	408	817	619	599	0	219599
352	408	817	619	599	405	0	220218
353	817	619	599	405	860	0	220817
354	619	599	405	860	653	1	221222
355	599	405	860	653	611	0	222082
356	405	860	653	611	393	0	222735
357	860	653	611	393	845	0	223346
358	653	611	393	845	618	1	223739
359	611	393	845	618	592	0	224584
360	393	845	618	592	603	0	225202
361	845	618	592	603	584	0	225794
362	618	592	603	584	564	0	226397
363	592	603	584	564	580	0	226981
364	603	584	564	580	400	0	227545
365	584	564	580	400	779	0	228125
366	564	580	400	779	583	1	228525
367	580	400	779	583	568	0	229304
368	400	779	583	568	405	0	229887
369	779	583	568	405	759	0	230455
370	583	568	405	759	576	1	230860
371	568	405	759	576	575	0	231619
372	405	759	576	575	576	0	232195
373	759	576	575	576	393	0	232770
374	576	575	576	393	798	0	233346
375	575	576	393	798	654	1	233739
376	576	393	798	654	630	0	234537
377	393	798	654	630	401	0	235191
378	798	654	630	401	965	0	235821
379	654	630	401	965	801	1	236222
380	630	401	965	801	424	0	237187
381	401	965	801	424	479	0	237988
382	965	801	424	479	642	1	238412
383	801	424	479	642	735	0	238891
384	424	479	642	735	428	0	239533
385	479	642	735	428	1055	0	240268
386	642	735	428	1055	735	1	240696
387	735	428	1055	735	405	0	241751
388	428	1055	735	405	1062	0	242486
389	1055	735	405	1062	701	1	242891
390	735	405	1062	701	404	0	243953
391	405	1062	701	404	891	0	244654
392	1062	701	404	891	677	1	245058
393	701	404	891	677	428	0	245949
394	404	891	677	428	829	0	246626
395	891	677	428	829	619	1	247054
396	677	428	829	619	580	0	247883
397	428	829	619	580	404	0	248502
398	829	619	580	404	806	0	249082
399	619	580	404	806	626	1	249486
400	580	404	806	626	588	0	250292
401	404	806	626	588	599	0	250918
402	806	626	588	599	599	0	251506
403	626	588	599	599	596	0	252105
404	588	599	599	596	622	0	252704
405	599	599	596	622	631	0	253300
406	599	596	622	631	630	0	253922
407	596	622	631	630	622	0	254553
408	622	631	630	622	631	0	255183
409	631	630	622	631	412	0	255805
410	630	622	631	412	852	0	256436
411	622	631	412	852	654	1	256848
412	631	412	852	654	607	0	257700
413	412	852	654	607	409	0	258354
414	852	654	607	409	817	0	258961
415	654	607	409	817	607	1	259370
416	607	409	817	607	580	0	260187
417	409	817	607	580	393	0	260794
418	817	607	580	393	747	0	261374
419	607	580	393	747	568	1	261767
420	580	393	747	568	568	0	262514
421	393	747	568	568	397	0	263082
422	747	568	568	397	755	0	263650
423	568	568	397	755	575	1	264047
424	568	397	755	575	569	0	264802
425	397	755	575	569	579	0	265377
426	755	575	569	579	592	0	265946
427	575	569	579	592	583	0	266525
428	569	579	592	583	607	0	267117
429	579	592	583	607	646	0	267700
430	592	583	607	646	654	0	268307
431	583	607	646	654	681	0	268953
432	607	646	654	681	689	0	269607
433	646	654	681	689	669	0	270288
434	654	681	689	669	405	0	270977
435	681	689	669	405	891	0	271646
436	689	669	405	891	634	1	272051
437	669	405	891	634	611	0	272942
438	405	891	634	611	611	0	273576
439	891	634	611	611	622	0	274187
440	634	611	611	622	627	0	274798
441	611	611	622	627	614	0	275420
442	611	622	627	614	627	0	276047
443	622	627	614	627	623	0	276661
444	627	614	627	623	618	0	277288
445	614	627	623	618	428	0	277911
446	627	623	618	428	771	0	278529
447	623	618	428	771	595	1	278957
448	618	428	771	595	568	0	279728
449	428	771	595	568	564	0	280323
450	771	595	568	564	576	0	280891
451	595	568	564	576	572	0	281455
452	568	564	576	572	572	0	282031
453	564	576	572	572	405	0	282603
454	576	572	572	405	731	0	283175
455	572	572	405	731	561	1	283580
456	572	405	731	561	560	0	284311
457	405	731	561	560	556	0	284872
458	731	561	560	556	561	0	285432
459	561	560	556	561	560	0	285988
460	560	556	561	560	552	0	286549
461	556	561	560	552	413	0	287109
462	561	560	552	413	704	0	287661
463	560	552	413	704	553	1	288074
464	552	413	704	553	544	0	288778
465	413	704	553	544	549	0	289331
466	704	553	544	549	545	0	289875
467	553	544	549	545	545	0	290424
468	544	549	545	545	556	0	290969
469	549	545	545	556	560	0	291514
470	545	545	556	560	561	0	292070
471	545	556	560	561	556	0	292630
472	556	560	561	556	560	0	293191
473	560	561	556	560	401	0	293747
474	561	556	560	401	728	0	294307
475	556	560	401	728	560	1	294708
476	560	401	728	560	560	0	295436
477	401	728	560	560	425	0	295996
478	728	560	560	425	708	0	296556
479	560	560	425	708	560	1	296981
480	560	425	708	560	545	0	297689
481	425	708	560	545	560	0	298249
482	708	560	545	560	560	0	298794
483	560	545	560	560	553	0	299354
484	545	560	560	553	549	0	299914
485	560	560	553	549	544	0	300467
486	560	553	549	544	553	0	301016
487	553	549	544	553	548	0	301560
488	549	544	553	548	549	0	302113
489	544	553	548	549	553	0	302661
490	553	548	549	553	548	0	303210
491	548	549	553	548	405	0	303763
492	549	553	548	405	731	0	304311
493	553	548	405	731	569	1	304716
494	548	405	731	569	544	0	305447
495	405	731	569	544	541	0	306016
496	731	569	544	541	545	0	306560
497	569	544	541	545	537	0	307101
498	544	541	545	537	537	0	307646
499	541	545	537	537	541	0	308183
500	545	537	537	541	400	0	308720
501	537	537	541	400	678	0	309261
502	537	541	400	678	544	1	309661
503	541	400	678	544	529	0	310339
504	400	678	544	529	530	0	310883
505	678	544	529	530	397	0	311412
506	544	529	530	397	661	0	311942
507	529	530	397	661	525	1	312339
508	530	397	661	525	545	0	313000
509	397	661	525	545	510	0	313525
510	661	525	545	510	401	0	314070
511	525	545	510	401	645	0	314580
512	545	510	401	645	522	1	314981
513	510	401	645	522	510	0	315626
514	401	645	522	510	404	0	316148
515	645	522	510	404	646	0	316658
516	522	510	404	646	510	1	317062
517	510	404	646	510	525	0	317708
518	404	646	510	525	393	0	318218
519	646	510	525	393	650	0	318743
520	510	525	393	650	514	1	319136
521	525	393	650	514	400	0	319786
522	393	650	514	400	658	0	320300
523	650	514	400	658	510	1	320700
524	514	400	658	510	533	0	321358
525	400	658	510	533	529	0	321868
526	658	510	533	529	389	0	322401
527	510	533	529	389	685	0	322930
528	533	529	389	685	545	1	323319
529	529	389	685	545	533	0	324004
530	389	685	545	533	397	0	324549
531	685	545	533	397	696	0	325082
532	545	533	397	696	545	1	325479
533	533	397	696	545	533	0	326175
534	397	696	545	533	537	0	326720
535	696	545	533	537	405	0	327253
536	545	533	537	405	688	0	327790
537	533	537	405	688	549	1	328195
538	537	405	688	549	525	0	328883
539	405	688	549	525	401	0	329432
540	688	549	525	401	689	0	329957
541	549	525	401	689	548	1	330358
542	525	401	689	548	541	0	331047
543	401	689	548	541	541	0	331595
544	689	548	541	541	553	0	332136
545	548	541	541	553	537	0	332677
546	541	541	553	537	540	0	333230
547	541	553	537	540	401	0	333767
548	553	537	540	401	689	0	334307
549	537	540	401	689	533	1	334708
550	540	401	689	533	416	0	335397
551	401	689	533	416	635	0	335930
552	689	533	416	635	521	1	336346
553	533	416	635	521	541	0	336981
554	416	635	521	541	397	0	337502
555	635	521	541	397	681	0	338043
556	521	541	397	681	533	1	338440
557	541	397	681	533	400	0	339121
558	397	681	533	400	678	0	339654
559	681	533	400	678	521	1	340054
560	533	400	678	521	541	0	340732
561	400	678	521	541	373	0	341253
562	678	521	541	373	677	0	341794
563	521	541	373	677	510	1	342167
564	541	373	677	510	541	0	342844
565	373	677	510	541	385	0	343354
566	677	510	541	385	681	0	343895
567	510	541	385	681	525	1	344280
568	541	385	681	525	405	0	344961
569	385	681	525	405	681	0	345486
570	681	525	405	681	541	1	345891
571	525	405	681	541	401	0	346572
572	405	681	541	401	688	0	347113
573	681	541	401	688	533	1	347514
574	541	401	688	533	545	0	348202
575	401	688	533	545	393	0	348735
576	688	533	545	393	673	0	349280
577	533	545	393	673	541	1	349673
578	545	393	673	541	522	0	350346
579	393	673	541	522	389	0	350887
580	673	541	522	389	677	0	351409
581	541	522	389	677	525	1	351798
582	522	389	677	525	436	0	352475
583	389	677	525	436	661	0	353000
584	677	525	436	661	526	1	353436
585	525	436	661	526	463	0	354097
586	436	661	526	463	595	0	354623
587	661	526	463	595	541	1	355086
588	526	463	595	541	552	0	355681
589	463	595	541	552	557	0	356222
590	595	541	552	557	416	0	356774
591	541	552	557	416	724	0	357331
592	552	557	416	724	537	1	357747
593	557	416	724	537	541	0	358471
594	416	724	537	541	556	0	359008
595	724	537	541	556	553	0	359549
596	537	541	556	553	556	0	360105
597	541	556	553	556	560	0	360658
598	556	553	556	560	409	0	361214
599	553	556	560	409	794	0	361774
600	556	560	409	794	599	1	362183
601	560	409	794	599	576	0	362977
602	409	794	599	576	416	0	363576
603	794	599	576	416	844	0	364152
604	599	576	416	844	607	1	364568
605	576	416	844	607	401	0	365412
606	416	844	607	401	767	0	366019
607	844	607	401	767	587	1	366420
608	607	401	767	587	409	0	367187
609	401	767	587	409	751	0	367774
610	767	587	409	751	591	1	368183
611	587	409	751	591	421	0	368934
612	409	751	591	421	712	0	369525
613	751	591	421	712	568	1	369946
614	591	421	712	568	572	0	370658
615	421	712	568	572	556	0	371226
616	712	568	572	556	560	0	371798
617	568	572	556	560	557	0	372354
618	572	556	560	557	397	0	372914
619	556	560	557	397	786	0	373471
620	560	557	397	786	630	1	373868
621	557	397	786	630	588	0	374654
622	397	786	630	588	400	0	375284
623	786	630	588	400	786	0	375872
624	630	588	400	786	611	1	376272
625	588	400	786	611	580	0	377058
626	400	786	611	580	409	0	377669
627	786	611	580	409	832	0	378249
628	611	580	409	832	673	1	378658
629	580	409	832	673	592	0	379490
630	409	832	673	592	397	0	380163
631	832	673	592	397	790	0	380755
632	673	592	397	790	591	1	381152
633	592	397	790	591	428	0	381942
634	397	790	591	428	720	0	382533
635	790	591	428	720	560	1	382961
636	591	428	720	560	432	0	383681
637	428	720	560	432	712	0	384241
638	720	560	432	712	564	1	384673
639	560	432	712	564	569	0	385385
640	432	712	564	569	591	0	385949
641	712	564	569	591	595	0	386518
642	564	569	591	595	584	0	387109
643	569	591	595	584	607	0	387704
644	591	595	584	607	599	0	388288
645	595	584	607	599	424	0	388895
646	584	607	599	424	743	0	389494
647	607	599	424	743	569	1	389918
648	599	424	743	569	587	0	390661
649	424	743	569	587	405	0	391230
650	743	569	587	405	801	0	391817
651	569	587	405	801	705	1	392222
652	587	405	801	705	455	0	393023
653	405	801	705	455	899	0	393728
654	801	705	455	899	673	1	394183
655	705	455	899	673	447	0	395082
656	455	899	673	447	903	0	395755
657	899	673	447	903	642	1	396202
658	673	447	903	642	588	0	397105
659	447	903	642	588	603	0	397747
660	903	642	588	603	642	0	398335
661	642	588	603	642	930	0	398938
662	588	603	642	930	766	0	399580
663	603	642	930	766	413	0	400510
664	642	930	766	413	502	0	401276
665	930	766	413	502	618	1	401689
666	766	413	502	618	751	0	402191
667	413	502	618	751	759	0	402809
668	502	618	751	759	401	0	403560
669	618	751	759	401	486	0	404319
670	751	759	401	486	650	1	404720
671	759	401	486	650	755	0	405206
672	401	486	650	755	759	0	405856
673	486	650	755	759	408	0	406611
674	650	755	759	408	494	0	407370
675	755	759	408	494	627	1	407778
676	759	408	494	627	747	0	408272
677	408	494	627	747	755	0	408899
678	494	627	747	755	397	0	409646
679	627	747	755	397	482	0	410401
680	747	755	397	482	662	1	410798
681	755	397	482	662	751	0	411280
682	397	482	662	751	766	0	411942
683	482	662	751	766	763	0	412693
684	662	751	766	763	755	0	413459
685	751	766	763	755	762	0	414222
686	766	763	755	762	409	0	414977
687	763	755	762	409	478	0	415739
688	755	762	409	478	666	1	416148
689	762	409	478	666	751	0	416626
690	409	478	666	751	755	0	417292
691	478	666	751	755	766	0	418043
692	666	751	755	766	775	0	418798
693	751	755	766	775	754	0	419564
694	755	766	775	754	767	0	420339
695	766	775	754	767	401	0	421093
696	775	754	767	401	486	0	421860
697	754	767	401	486	642	1	422261
698	767	401	486	642	755	0	422747
699	401	486	642	755	759	0	423389
700	486	642	755	759	758	0	424144
701	642	755	759	758	759	0	424903
702	755	759	758	759	759	0	425661
703	759	758	759	759	416	0	426420
704	758	759	759	416	1090	0	427179
705	759	759	416	1090	747	1	427595
706	759	416	1090	747	728	0	428685
707	416	1090	747	728	708	0	429432
708	1090	747	728	708	704	0	430160
709	747	728	708	704	693	0	430868
710	728	708	704	693	684	0	431572
711	708	704	693	684	724	0	432265
712	704	693	684	724	413	0	432949
713	693	684	724	413	1050	0	433673
714	684	724	413	1050	697	1	434086
715	724	413	1050	697	397	0	435136
716	413	1050	697	397	883	0	435833
717	1050	697	397	883	611	1	436230
718	697	397	883	611	408	0	437113
719	397	883	611	408	767	0	437724
720	883	611	408	767	568	1	438132
721	611	408	767	568	416	0	438899
722	408	767	568	416	747	0	439467
723	767	568	416	747	568	1	439883
724	568	416	747	568	421	0	440630
725	416	747	568	421	720	0	441198
726	747	568	421	720	544	1	441619
727	568	421	720	544	421	0	442339
728	421	720	544	421	704	0	442883
729	720	544	421	704	545	1	443304
730	544	421	704	545	416	0	444008
731	421	704	545	416	724	0	444553
732	704	545	416	724	556	1	444969
733	545	416	724	556	560	0	445693
734	416	724	556	560	413	0	446249
735	724	556	560	413	708	0	446809
736	556	560	413	708	545	1	447222
737	560	413	708	545	412	0	447930
738	413	708	545	412	708	0	448475
739	708	545	412	708	545	1	448887
740	545	412	708	545	568	0	449595
741	412	708	545	568	568	0	450140
742	708	545	568	568	557	0	450708
743	545	568	568	557	572	0	451276
744	568	568	557	572	424	0	451833
745	568	557	572	424	731	0	452405
746	557	572	424	731	576	1	452829
747	572	424	731	576	440	0	453560
748	424	731	576	440	712	0	454136
749	731	576	440	712	556	1	454576
750	576	440	712	556	576	0	455288
751	440	712	556	576	561	0	455844
752	712	556	576	561	572	0	456420
753	556	576	561	572	579	0	456981
754	576	561	572	579	584	0	457553
755	561	572	579	584	405	0	458132
756	572	579	584	405	782	0	458716
757	579	584	405	782	591	1	459121
758	584	405	782	591	409	0	459903
759	405	782	591	409	755	0	460494
760	782	591	409	755	556	1	460903
761	591	409	755	556	572	0	461658
762	409	755	556	572	572	0	462214
763	755	556	572	572	580	0	462786
764	556	572	572	580	576	0	463358
765	572	572	580	576	408	0	463938
766	572	580	576	408	774	0	464514
767	580	576	408	774	604	1	464922
768	576	408	774	604	579	0	465696
769	408	774	604	579	467	0	466300
770	774	604	579	467	670	0	466879
771	604	579	467	670	572	0	467346
772	579	467	670	572	556	0	468016
773	467	670	572	556	568	0	468588
774	670	572	556	568	576	0	469144
775	572	556	568	576	451	0	469712
776	556	568	576	451	712	0	470288
777	568	576	451	712	576	1	470739
778	576	451	712	576	444	0	471451
779	451	712	576	444	696	0	472027
780	712	576	444	696	565	1	472471
781	576	444	696	565	544	0	473167
782	444	696	565	544	401	0	473732
783	696	565	544	401	697	0	474276
784	565	544	401	697	533	1	474677
785	544	401	697	533	540	0	475374
786	401	697	533	540	401	0	475907
787	697	533	540	401	716	0	476447
788	533	540	401	716	549	1	476848
789	540	401	716	549	408	0	477564
790	401	716	549	408	712	0	478113
791	716	549	408	712	549	1	478521
792	549	408	712	549	413	0	479233
793	408	712	549	413	696	0	479782
794	712	549	413	696	541	1	480195
795	549	413	696	541	545	0	480891
796	413	696	541	545	397	0	481432
797	696	541	545	397	708	0	481977
798	541	545	397	708	537	1	482374
799	545	397	708	537	544	0	483082
800	397	708	537	544	393	0	483619
801	708	537	544	393	681	0	484163
802	537	544	393	681	522	1	484556
803	544	393	681	522	533	0	485237
804	393	681	522	533	401	0	485759
805	681	522	533	401	649	0	486292
806	522	533	401	649	530	1	486693
807	533	401	649	530	517	0	487342
808	401	649	530	517	397	0	487872
809	649	530	517	397	638	0	488389
810	530	517	397	638	498	1	488786
811	517	397	638	498	518	0	489424
812	397	638	498	518	385	0	489922
813	638	498	518	385	622	0	490440
814	498	518	385	622	495	1	490825
815	518	385	622	495	502	0	491447
816	385	622	495	502	377	0	491942
817	622	495	502	377	591	0	492444
