index	i-2	i-1	i+0	i+1	i+2	Filter	Time
191	460	1007	452	1004	459	1	138370
192	1007	452	1004	459	1015	0	139374
193	452	1004	459	1015	456	1	139833
194	1004	459	1015	456	1015	0	140848
195	459	1015	456	1015	455	1	141304
196	1015	456	1015	455	1059	0	142319
197	456	1015	455	1059	455	1	142774
198	1015	455	1059	455	1093	0	143833
199	455	1059	455	1093	452	1	144288
200	1059	455	1093	452	1109	0	145381
201	455	1093	452	1109	451	1	145833
202	1093	452	1109	451	1039	0	146942
203	452	1109	451	1039	455	1	147393
204	1109	451	1039	455	1004	0	148432
205	451	1039	455	1004	463	1	148887
206	1039	455	1004	463	1055	0	149891
207	455	1004	463	1055	455	1	150354
208	1004	463	1055	455	1101	0	151409
209	463	1055	455	1101	455	1	151864
210	1055	455	1101	455	1140	0	152965
211	455	1101	455	1140	452	1	153420
212	1101	455	1140	452	1085	0	154560
213	455	1140	452	1085	459	1	155012
214	1140	452	1085	459	1117	0	156097
215	452	1085	459	1117	455	1	156556
216	1085	459	1117	455	1070	0	157673
217	459	1117	455	1070	452	1	158128
218	1117	455	1070	452	1043	0	159198
219	455	1070	452	1043	459	1	159650
220	1070	452	1043	459	1043	0	160693
221	452	1043	459	1043	455	1	161152
222	1043	459	1043	455	1062	0	162195
223	459	1043	455	1062	463	1	162650
224	1043	455	1062	463	1035	0	163712
225	455	1062	463	1035	455	1	164175
226	1062	463	1035	455	981	0	165210
227	463	1035	455	981	471	1	165665
228	1035	455	981	471	992	0	166646
229	455	981	471	992	459	1	167117
230	981	471	992	459	981	0	168109
231	471	992	459	981	463	1	168568
232	992	459	981	463	1023	0	169549
233	459	981	463	1023	459	1	170012
234	981	463	1023	459	1027	0	171035
235	463	1023	459	1027	463	1	171494
236	1023	459	1027	463	1070	0	172521
237	459	1027	463	1070	460	1	172984
238	1027	463	1070	460	1132	0	174054
239	463	1070	460	1132	451	1	174514
240	1070	460	1132	451	1063	0	175646
241	460	1132	451	1063	463	1	176097
242	1132	451	1063	463	1019	0	177160
243	451	1063	463	1019	459	1	177623
244	1063	463	1019	459	1004	0	178642
245	463	1019	459	1004	467	1	179101
246	1019	459	1004	467	1058	0	180105
247	459	1004	467	1058	456	1	180572
248	1004	467	1058	456	1085	0	181630
249	467	1058	456	1085	459	1	182086
250	1058	456	1085	459	1074	0	183171
251	456	1085	459	1074	459	1	183630
252	1085	459	1074	459	1028	0	184704
253	459	1074	459	1028	459	1	185163
254	1074	459	1028	459	1023	0	186191
255	459	1028	459	1023	463	1	186650
256	1028	459	1023	463	1039	0	187673
257	459	1023	463	1039	459	1	188136
258	1023	463	1039	459	1000	0	189175
259	463	1039	459	1000	467	1	189634
260	1039	459	1000	467	1016	0	190634
261	459	1000	467	1016	459	1	191101
262	1000	467	1016	459	1031	0	192117
263	467	1016	459	1031	463	1	192576
264	1016	459	1031	463	1051	0	193607
265	459	1031	463	1051	463	1	194070
266	1031	463	1051	463	1031	0	195121
267	463	1051	463	1031	463	1	195584
268	1051	463	1031	463	1050	0	196615
269	463	1031	463	1050	463	1	197078
270	1031	463	1050	463	1055	0	198128
271	463	1050	463	1055	455	1	198591
272	1050	463	1055	455	1016	0	199646
273	463	1055	455	1016	463	1	200101
274	1055	455	1016	463	1015	0	201117
275	455	1016	463	1015	463	1	201580
276	1016	463	1015	463	985	0	202595
277	463	1015	463	985	463	1	203058
278	1015	463	985	463	996	0	204043
279	463	985	463	996	463	1	204506
280	985	463	996	463	1012	0	205502
281	463	996	463	1012	455	1	205965
282	996	463	1012	455	980	0	206977
283	463	1012	455	980	463	1	207432
284	1012	455	980	463	1012	0	208412
285	455	980	463	1012	459	1	208875
286	980	463	1012	459	981	0	209887
287	463	1012	459	981	459	1	210346
288	1012	459	981	459	1004	0	211327
289	459	981	459	1004	459	1	211786
290	981	459	1004	459	1027	0	212790
291	459	1004	459	1027	452	1	213249
292	1004	459	1027	452	1062	0	214276
293	459	1027	452	1062	455	1	214728
294	1027	452	1062	455	1129	0	215790
295	452	1062	455	1129	451	1	216245
296	1062	455	1129	451	1101	0	217374
297	455	1129	451	1101	451	1	217825
298	1129	451	1101	451	1137	0	218926
299	451	1101	451	1137	447	1	219377
300	1101	451	1137	447	1093	0	220514
301	451	1137	447	1093	452	1	220961
302	1137	447	1093	452	1113	0	222054
303	447	1093	452	1113	447	1	222506
304	1093	452	1113	447	1086	0	223619
305	452	1113	447	1086	443	1	224066
306	1113	447	1086	443	1035	0	225152
307	447	1086	443	1035	456	1	225595
308	1086	443	1035	456	1046	0	226630
309	443	1035	456	1046	452	1	227086
310	1035	456	1046	452	1050	0	228132
311	456	1046	452	1050	452	1	228584
312	1046	452	1050	452	1070	0	229634
313	452	1050	452	1070	451	1	230086
314	1050	452	1070	451	1070	0	231156
315	452	1070	451	1070	448	1	231607
316	1070	451	1070	448	1050	0	232677
317	451	1070	448	1050	451	1	233125
318	1070	448	1050	451	1109	0	234175
319	448	1050	451	1109	448	1	234626
320	1050	451	1109	448	1105	0	235735
321	451	1109	448	1105	451	1	236183
322	1109	448	1105	451	1125	0	237288
323	448	1105	451	1125	447	1	237739
324	1105	451	1125	447	1109	0	238864
325	451	1125	447	1109	444	1	239311
326	1125	447	1109	444	1082	0	240420
327	447	1109	444	1082	451	1	240864
328	1109	444	1082	451	1074	0	241946
329	444	1082	451	1074	443	1	242397
330	1082	451	1074	443	1051	0	243471
331	451	1074	443	1051	447	1	243914
332	1074	443	1051	447	1035	0	244965
333	443	1051	447	1035	448	1	245412
334	1051	447	1035	448	1016	0	246447
335	447	1035	448	1016	443	1	246895
336	1035	448	1016	443	1008	0	247911
337	448	1016	443	1008	451	1	248354
338	1016	443	1008	451	1055	0	249362
339	443	1008	451	1055	447	1	249813
340	1008	451	1055	447	1090	0	250868
341	451	1055	447	1090	443	1	251315
342	1055	447	1090	443	1047	0	252405
343	447	1090	443	1047	451	1	252848
344	1090	443	1047	451	1035	0	253895
345	443	1047	451	1035	452	1	254346
346	1047	451	1035	452	1004	0	255381
347	451	1035	452	1004	455	1	255833
348	1035	452	1004	455	1039	0	256837
349	452	1004	455	1039	447	1	257292
350	1004	455	1039	447	1039	0	258331
351	455	1039	447	1039	451	1	258778
352	1039	447	1039	451	1109	0	259817
353	447	1039	451	1109	444	1	260268
354	1039	451	1109	444	1113	0	261377
355	451	1109	444	1113	443	1	261821
356	1109	444	1113	443	1098	0	262934
357	444	1113	443	1098	443	1	263377
358	1113	443	1098	443	1086	0	264475
359	443	1098	443	1086	447	1	264918
360	1098	443	1086	447	1125	0	266004
361	443	1086	447	1125	443	1	266451
362	1086	447	1125	443	1121	0	267576
363	447	1125	443	1121	440	1	268019
364	1125	443	1121	440	389	0	269140
365	443	1121	440	389	727	1	269580
366	1121	440	389	727	464	0	269969
367	440	389	727	464	1151	0	270696
368	389	727	464	1151	444	1	271160
369	727	464	1151	444	1163	0	272311
370	464	1151	444	1163	444	1	272755
371	1151	444	1163	444	334	0	273918
372	444	1163	444	334	810	1	274362
373	1163	444	334	810	447	1	274696
374	444	334	810	447	1074	0	275506
375	334	810	447	1074	452	1	275953
376	810	447	1074	452	1101	0	277027
377	447	1074	452	1101	447	1	277479
378	1074	452	1101	447	1113	0	278580
379	452	1101	447	1113	444	1	279027
380	1101	447	1113	444	1089	0	280140
381	447	1113	444	1089	452	1	280584
382	1113	444	1089	452	1136	0	281673
383	444	1089	452	1136	447	1	282125
384	1089	452	1136	447	1101	0	283261
385	452	1136	447	1101	448	1	283708
386	1136	447	1101	448	1093	0	284809
387	447	1101	448	1093	452	1	285257
388	1101	448	1093	452	1062	0	286350
389	448	1093	452	1062	447	1	286802
390	1093	452	1062	447	1059	0	287864
391	452	1062	447	1059	455	1	288311
392	1062	447	1059	455	1202	0	289370
393	447	1059	455	1202	448	1	289825
394	1059	455	1202	448	338	0	291027
395	455	1202	448	338	786	1	291475
396	1202	448	338	786	455	1	291813
397	448	338	786	455	1129	0	292599
398	338	786	455	1129	447	1	293054
399	786	455	1129	447	1121	0	294183
400	455	1129	447	1121	444	1	294630
401	1129	447	1121	444	1144	0	295751
402	447	1121	444	1144	451	1	296195
403	1121	444	1144	451	1167	0	297339
404	444	1144	451	1167	444	1	297790
405	1144	451	1167	444	1136	0	298957
406	451	1167	444	1136	447	1	299401
407	1167	444	1136	447	1125	0	300537
408	444	1136	447	1125	451	1	300984
409	1136	447	1125	451	1028	0	302109
410	447	1125	451	1028	455	1	302560
411	1125	451	1028	455	1035	0	303588
412	451	1028	455	1035	455	1	304043
413	1028	455	1035	455	1058	0	305078
414	455	1035	455	1058	452	1	305533
415	1035	455	1058	452	1113	0	306591
416	455	1058	452	1113	447	1	307043
417	1058	452	1113	447	1097	0	308156
418	452	1113	447	1097	448	1	308603
419	1113	447	1097	448	1089	0	309700
420	447	1097	448	1089	452	1	310148
421	1097	448	1089	452	1155	0	311237
422	448	1089	452	1155	448	1	311689
423	1089	452	1155	448	1105	0	312844
424	452	1155	448	1105	451	1	313292
425	1155	448	1105	451	1082	0	314397
426	448	1105	451	1082	451	1	314848
427	1105	451	1082	451	1086	0	315930
428	451	1082	451	1086	447	1	316381
429	1082	451	1086	447	1094	0	317467
430	451	1086	447	1094	451	1	317914
431	1086	447	1094	451	1125	0	319008
432	447	1094	451	1125	447	1	319459
433	1094	451	1125	447	1078	0	320584
434	451	1125	447	1078	451	1	321031
435	1125	447	1078	451	1074	0	322109
436	447	1078	451	1074	455	1	322560
437	1078	451	1074	455	1051	0	323634
438	451	1074	455	1051	448	1	324089
439	1074	455	1051	448	1058	0	325140
440	455	1051	448	1058	455	1	325588
441	1051	448	1058	455	1074	0	326646
442	448	1058	455	1074	448	1	327101
443	1058	455	1074	448	1058	0	328175
444	455	1074	448	1058	455	1	328623
445	1074	448	1058	455	1078	0	329681
446	448	1058	455	1078	451	1	330136
447	1058	455	1078	451	1047	0	331214
448	455	1078	451	1047	448	1	331665
449	1078	451	1047	448	1027	0	332712
450	451	1047	448	1027	455	1	333160
451	1047	448	1027	455	1054	0	334187
452	448	1027	455	1054	448	1	334642
453	1027	455	1054	448	1054	0	335696
454	455	1054	448	1054	456	1	336144
455	1054	448	1054	456	1066	0	337198
456	448	1054	456	1066	447	1	337654
457	1054	456	1066	447	1055	0	338720
458	456	1066	447	1055	451	1	339167
459	1066	447	1055	451	1047	0	340222
460	447	1055	451	1047	451	1	340673
461	1055	451	1047	451	985	0	341720
462	451	1047	451	985	451	1	342171
463	1047	451	985	451	949	0	343156
464	451	985	451	949	456	1	343607
465	985	451	949	456	961	0	344556
466	451	949	456	961	455	1	345012
467	949	456	961	455	1027	0	345973
468	456	961	455	1027	448	1	346428
469	961	455	1027	448	1066	0	347455
470	455	1027	448	1066	451	1	347903
471	1027	448	1066	451	1101	0	348969
472	448	1066	451	1101	448	1	349420
473	1066	451	1101	448	335	0	350521
474	451	1101	448	335	770	1	350969
475	1101	448	335	770	455	1	351304
476	448	335	770	455	1245	0	352074
477	335	770	455	1245	444	1	352529
478	770	455	1245	444	1222	0	353774
479	455	1245	444	1222	443	1	354218
480	1245	444	1222	443	1230	0	355440
481	444	1222	443	1230	443	1	355883
482	1222	443	1230	443	1152	0	357113
483	443	1230	443	1152	444	1	357556
484	1230	443	1152	444	1105	0	358708
485	443	1152	444	1105	443	1	359152
486	1152	444	1105	443	1059	0	360257
487	444	1105	443	1059	451	1	360700
488	1105	443	1059	451	1074	0	361759
489	443	1059	451	1074	444	1	362210
490	1059	451	1074	444	1046	0	363284
491	451	1074	444	1046	448	1	363728
492	1074	444	1046	448	1043	0	364774
493	444	1046	448	1043	447	1	365222
494	1046	448	1043	447	1023	0	366265
495	448	1043	447	1023	448	1	366712
496	1043	447	1023	448	1000	0	367735
497	447	1023	448	1000	451	1	368183
498	1023	448	1000	451	1051	0	369183
499	448	1000	451	1051	447	1	369634
500	1000	451	1051	447	1039	0	370685
501	451	1051	447	1039	448	1	371132
502	1051	447	1039	448	1007	0	372171
503	447	1039	448	1007	452	1	372619
504	1039	448	1007	452	1015	0	373626
505	448	1007	452	1015	452	1	374078
506	1007	452	1015	452	980	0	375093
507	452	1015	452	980	452	1	375545
508	1015	452	980	452	996	0	376525
509	452	980	452	996	455	1	376977
510	980	452	996	455	1051	0	377973
511	452	996	455	1051	447	1	378428
512	996	455	1051	447	1035	0	379479
513	455	1051	447	1035	448	1	379926
514	1051	447	1035	448	1046	0	380961
515	447	1035	448	1046	452	1	381409
516	1035	448	1046	452	1066	0	382455
517	448	1046	452	1066	443	1	382907
518	1046	452	1066	443	1031	0	383973
519	452	1066	443	1031	452	1	384416
520	1066	443	1031	452	1043	0	385447
521	443	1031	452	1043	451	1	385899
522	1031	452	1043	451	1047	0	386942
523	452	1043	451	1047	447	1	387393
524	1043	451	1047	447	1024	0	388440
525	451	1047	447	1024	451	1	388887
526	1047	447	1024	451	1039	0	389911
527	447	1024	451	1039	455	1	390362
528	1024	451	1039	455	988	0	391401
529	451	1039	455	988	452	1	391856
530	1039	455	988	452	930	0	392844
531	455	988	452	930	459	1	393296
532	988	452	930	459	1078	0	394226
533	452	930	459	1078	447	1	394685
534	930	459	1078	447	1074	0	395763
535	459	1078	447	1074	451	1	396210
536	1078	447	1074	451	1195	0	397284
537	447	1074	451	1195	447	1	397735
538	1074	451	1195	447	1164	0	398930
539	451	1195	447	1164	443	1	399377
540	1195	447	1164	443	1078	0	400541
541	447	1164	443	1078	456	1	400984
542	1164	443	1078	456	1116	0	402062
543	443	1078	456	1116	448	1	402518
544	1078	456	1116	448	1167	0	403634
545	456	1116	448	1167	444	1	404082
546	1116	448	1167	444	1101	0	405249
547	448	1167	444	1101	451	1	405693
548	1167	444	1101	451	1144	0	406794
549	444	1101	451	1144	448	1	407245
550	1101	451	1144	448	1109	0	408389
551	451	1144	448	1109	447	1	408837
552	1144	448	1109	447	1160	0	409946
553	448	1109	447	1160	447	1	410393
554	1109	447	1160	447	1167	0	411553
555	447	1160	447	1167	444	1	412000
556	1160	447	1167	444	1140	0	413167
557	447	1167	444	1140	447	1	413611
558	1167	444	1140	447	1156	0	414751
559	444	1140	447	1156	444	1	415198
560	1140	447	1156	444	1136	0	416354
561	447	1156	444	1136	440	1	416798
562	1156	444	1136	440	1066	0	417934
563	444	1136	440	1066	451	1	418374
564	1136	440	1066	451	1051	0	419440
565	440	1066	451	1051	447	1	419891
566	1066	451	1051	447	1012	0	420942
567	451	1051	447	1012	451	1	421389
568	1051	447	1012	451	1031	0	422401
569	447	1012	451	1031	452	1	422852
570	1012	451	1031	452	1050	0	423883
571	451	1031	452	1050	452	1	424335
572	1031	452	1050	452	1003	0	425385
573	452	1050	452	1003	456	1	425837
574	1050	452	1003	456	1000	0	426840
575	452	1003	456	1000	451	1	427296
576	1003	456	1000	451	930	0	428296
577	456	1000	451	930	448	1	428747
578	1000	451	930	448	758	0	429677
579	451	930	448	758	459	1	430125
580	930	448	758	459	670	0	430883
581	448	758	459	670	470	1	431342
582	758	459	670	470	670	0	432012
583	459	670	470	670	463	1	432482
584	670	470	670	463	782	0	433152
585	470	670	463	782	447	1	433615
586	670	463	782	447	779	0	434397
587	463	782	447	779	431	1	434844
588	782	447	779	431	740	0	435623
589	447	779	431	740	432	1	436054
590	779	431	740	432	692	0	436794
591	431	740	432	692	428	1	437226
592	740	432	692	428	658	0	437918
593	432	692	428	658	432	1	438346
594	692	428	658	432	630	0	439004
595	428	658	432	630	428	1	439436
596	658	432	630	428	611	0	440066
597	432	630	428	611	420	1	440494
598	630	428	611	420	607	0	441105
599	428	611	420	607	417	1	441525
600	611	420	607	417	595	0	442132
601	420	607	417	595	416	1	442549
602	607	417	595	416	588	0	443144
603	417	595	416	588	541	1	443560
604	595	416	588	541	436	0	444148
605	416	588	541	436	505	0	444689
606	588	541	436	505	487	0	445125
607	541	436	505	487	463	0	445630
608	436	505	487	463	509	0	446117
609	505	487	463	509	405	1	446580
610	487	463	509	405	560	0	447089
611	463	509	405	560	483	1	447494
612	509	405	560	483	459	0	448054
613	405	560	483	459	483	0	448537
614	560	483	459	483	400	0	448996
615	483	459	483	400	533	0	449479
616	459	483	400	533	409	1	449879
617	483	400	533	409	514	0	450412
618	400	533	409	514	408	1	450821
619	533	409	514	408	510	0	451335
620	409	514	408	510	405	1	451743
621	514	408	510	405	502	0	452253
622	408	510	405	502	455	1	452658
623	510	405	502	455	447	0	453160
624	405	502	455	447	420	0	453615
625	502	455	447	420	471	0	454062
626	455	447	420	471	444	1	454482
627	447	420	471	444	443	0	454953
628	420	471	444	443	405	0	455397
629	471	444	443	405	471	0	455840
630	444	443	405	471	440	1	456245
631	443	405	471	440	435	0	456716
632	405	471	440	435	401	0	457156
633	471	440	435	401	479	0	457591
634	440	435	401	479	440	1	457992
635	435	401	479	440	443	0	458471
636	401	479	440	443	401	0	458911
637	479	440	443	401	486	0	459354
638	440	443	401	486	452	1	459755
639	443	401	486	452	451	0	460241
640	401	486	452	451	409	0	460693
641	486	452	451	409	505	0	461144
642	452	451	409	505	463	1	461553
643	451	409	505	463	463	0	462058
644	409	505	463	463	456	0	462521
645	505	463	463	456	397	0	462984
646	463	463	456	397	529	0	463440
647	463	456	397	529	463	1	463837
648	456	397	529	463	443	0	464366
649	397	529	463	443	479	0	464829
650	529	463	443	479	397	0	465272
651	463	443	479	397	521	0	465751
652	443	479	397	521	459	1	466148
653	479	397	521	459	460	0	466669
654	397	521	459	460	455	0	467128
655	521	459	460	455	393	0	467588
656	459	460	455	393	377	0	468043
657	460	455	393	377	378	1	468436
658	455	393	377	378	381	1	468813
659	393	377	378	381	377	1	469191
660	377	378	381	377	386	1	469572
661	378	381	377	386	381	1	469949
662	381	377	386	381	385	1	470335
663	377	386	381	385	381	1	470716
664	386	381	385	381	382	1	471101
665	381	385	381	382	389	1	471482
666	385	381	382	389	385	1	471864
667	381	382	389	385	381	1	472253
668	382	389	385	381	386	1	472638
669	389	385	381	386	389	1	473019
670	385	381	386	389	377	1	473405
671	381	386	389	377	382	1	473794
672	386	389	377	382	385	1	474171
673	389	377	382	385	381	1	474553
674	377	382	385	381	381	1	474938
675	382	385	381	381	378	1	475319
676	385	381	381	378	381	1	475700
677	381	381	378	381	378	1	476078
678	381	378	381	378	373	1	476459
679	378	381	378	373	374	1	476837
680	381	378	373	374	369	1	477210
681	378	373	374	369	370	1	477584
682	373	374	369	370	370	1	477953
683	374	369	370	370	361	1	478323
684	369	370	370	361	366	1	478693
685	370	370	361	366	366	1	479054
686	370	361	366	366	358	1	479420
687	361	366	366	358	366	1	479786
688	366	366	358	366	350	1	480144
689	366	358	366	350	354	1	480510
690	358	366	350	354	354	1	480860
691	366	350	354	354	350	1	481214
692	350	354	354	350	350	1	481568
693	354	354	350	350	351	1	481918
694	354	350	350	351	346	1	482268
695	350	350	351	346	350	1	482619
696	350	351	346	350	350	1	482965
697	351	346	350	350	343	1	483315
698	346	350	350	343	346	1	483665
699	350	350	343	346	339	1	484008
700	350	343	346	339	342	1	484354
701	343	346	339	342	339	1	484693
702	346	339	342	339	346	1	485035
703	339	342	339	346	338	1	485374
704	342	339	346	338	339	1	485720
705	339	346	338	339	338	1	486058
706	346	338	339	338	331	1	486397
707	338	339	338	331	335	1	486735
708	339	338	331	335	334	1	487066
709	338	331	335	334	339	1	487401
710	331	335	334	339	338	1	487735
711	335	334	339	338	335	1	488074
712	334	339	338	335	331	1	488412
713	339	338	335	331	338	1	488747
714	338	335	331	338	331	1	489078
715	335	331	338	331	331	1	489416
716	331	338	331	331	338	1	489747
717	338	331	331	338	335	1	490078
718	331	331	338	335	338	1	490416
719	331	338	335	338	331	1	490751
720	338	335	338	331	339	1	491089
721	335	338	331	339	330	1	491420
722	338	331	339	330	335	1	491759
723	331	339	330	335	331	1	492089
724	339	330	335	331	334	1	492424
725	330	335	331	334	331	1	492755
726	335	331	334	331	335	1	493089
727	331	334	331	335	331	1	493420
728	334	331	335	331	330	1	493755
729	331	335	331	330	331	1	494086
730	335	331	330	331	331	1	494416
731	331	330	331	331	334	1	494747
732	330	331	331	334	327	1	495078
733	331	331	334	327	327	1	495412
734	331	334	327	327	331	1	495739
735	334	327	327	331	327	1	496066
736	327	327	331	327	323	1	496397
737	327	331	327	323	323	1	496724
738	331	327	323	323	330	1	497047
739	327	323	323	330	331	1	497370
740	323	323	330	331	315	1	497700
741	323	330	331	315	327	1	498031
742	330	331	315	327	327	1	498346
743	331	315	327	327	331	1	498673
744	315	327	327	331	327	1	499000
745	327	327	331	327	323	1	499331
746	327	331	327	323	326	1	499658
747	331	327	323	326	323	1	499981
748	327	323	326	323	327	1	500307
749	323	326	323	327	319	1	500630
750	326	323	327	319	327	1	500957
751	323	327	319	327	327	1	501276
752	327	319	327	327	327	1	501603
753	319	327	327	327	327	1	501930
754	327	327	327	327	327	1	502257
755	327	327	327	327	326	1	502584
