index	i-2	i-1	i+0	i+1	i+2	Filter	Time
94	728	728	712	723	724	0	67938
95	728	712	723	724	728	0	68661
96	712	723	724	728	727	0	69385
97	723	724	728	727	724	0	70113
98	724	728	727	724	720	0	70840
99	728	727	724	720	724	0	71564
100	727	724	720	724	700	0	72284
101	724	720	724	700	739	0	73008
102	720	724	700	739	720	0	73708
103	724	700	739	720	728	0	74447
104	700	739	720	728	700	0	75167
105	739	720	728	700	736	0	75895
106	720	728	700	736	723	0	76595
107	728	700	736	723	732	0	77331
108	700	736	723	732	693	0	78054
109	736	723	732	693	716	0	78786
110	723	732	693	716	727	0	79479
111	732	693	716	727	728	0	80195
112	693	716	727	728	727	0	80922
113	716	727	728	727	732	0	81650
114	727	728	727	732	716	0	82377
115	728	727	732	716	712	0	83109
116	727	732	716	712	584	0	83825
117	732	716	712	584	852	0	84537
118	716	712	584	852	731	1	85121
119	712	584	852	731	724	0	85973
120	584	852	731	724	724	0	86704
121	852	731	724	724	720	0	87428
122	731	724	724	720	700	0	88152
123	724	724	720	700	735	0	88872
124	724	720	700	735	709	0	89572
125	720	700	735	709	723	0	90307
126	700	735	709	723	724	0	91016
127	735	709	723	724	708	0	91739
128	709	723	724	708	720	0	92463
129	723	724	708	720	716	0	93171
130	724	708	720	716	658	0	93891
131	708	720	716	658	513	0	94607
132	720	716	658	513	852	1	95265
133	716	658	513	852	747	1	95778
134	658	513	852	747	728	0	96630
135	513	852	747	728	735	0	97377
136	852	747	728	735	732	0	98105
137	747	728	735	732	716	0	98840
138	728	735	732	716	716	0	99572
139	735	732	716	716	739	0	100288
140	732	716	716	739	720	0	101004
141	716	716	739	720	716	0	101743
142	716	739	720	716	728	0	102463
143	739	720	716	728	723	0	103179
144	720	716	728	723	720	0	103907
145	716	728	723	720	728	0	104630
146	728	723	720	728	731	0	105350
147	723	720	728	731	732	0	106078
148	720	728	731	732	735	0	106809
149	728	731	732	735	743	0	107541
150	731	732	735	743	732	0	108276
151	732	735	743	732	731	0	109019
152	735	743	732	731	740	0	109751
153	743	732	731	740	727	0	110482
154	732	731	740	727	724	0	111222
155	731	740	727	724	732	0	111949
156	740	727	724	732	727	0	112673
157	727	724	732	727	720	0	113405
158	724	732	727	720	716	0	114132
159	732	727	720	716	724	0	114852
160	727	720	716	724	712	0	115568
161	720	716	724	712	720	0	116292
162	716	724	712	720	712	0	117004
163	724	712	720	712	712	0	117724
164	712	720	712	712	712	0	118436
165	720	712	712	712	712	0	119148
166	712	712	712	712	716	0	119860
167	712	712	712	716	704	0	120572
168	712	712	716	704	720	0	121288
169	712	716	704	720	716	0	121992
170	716	704	720	716	712	0	122712
171	704	720	716	712	716	0	123428
172	720	716	712	716	708	0	124140
173	716	712	716	708	708	0	124856
174	712	716	708	708	701	0	125564
175	716	708	708	701	731	0	126272
176	708	708	701	731	716	0	126973
177	708	701	731	716	708	0	127704
178	701	731	716	708	709	0	128420
179	731	716	708	709	708	0	129128
180	716	708	709	708	704	0	129837
181	708	709	708	704	712	0	130545
182	709	708	704	712	704	0	131249
183	708	704	712	704	705	0	131961
184	704	712	704	705	719	0	132665
185	712	704	705	719	697	0	133370
186	704	705	719	697	704	0	134089
187	705	719	697	704	701	0	134786
188	719	697	704	701	696	0	135490
189	697	704	701	696	704	0	136191
190	704	701	696	704	705	0	136887
191	701	696	704	705	716	0	137591
192	696	704	705	716	700	0	138296
193	704	705	716	700	677	0	139012
194	705	716	700	677	736	0	139712
195	716	700	677	736	665	0	140389
196	700	677	736	665	724	0	141125
197	677	736	665	724	712	0	141790
198	736	665	724	712	661	0	142514
199	665	724	712	661	720	0	143226
200	724	712	661	720	693	0	143887
201	712	661	720	693	700	0	144607
202	661	720	693	700	689	0	145300
203	720	693	700	689	685	0	146000
204	693	700	689	685	692	0	146689
205	700	689	685	692	681	0	147374
206	689	685	692	681	681	0	148066
207	685	692	681	681	685	0	148747
208	692	681	681	685	681	0	149428
209	681	681	685	681	681	0	150113
210	681	685	681	681	688	0	150794
211	685	681	681	688	615	0	151475
212	681	681	688	615	708	0	152163
213	681	688	615	708	631	0	152778
214	688	615	708	631	712	0	153486
215	615	708	631	712	724	0	154117
216	708	631	712	724	696	0	154829
217	631	712	724	696	685	0	155553
218	712	724	696	685	696	0	156249
219	724	696	685	696	638	0	156934
220	696	685	696	638	705	0	157630
221	685	696	638	705	622	0	158268
222	696	638	705	622	720	0	158973
223	638	705	622	720	704	0	159595
224	705	622	720	704	701	0	160315
225	622	720	704	701	646	0	161019
226	720	704	701	646	712	0	161720
227	704	701	646	712	618	0	162366
228	701	646	712	618	534	0	163078
229	646	712	618	534	832	0	163696
230	712	618	534	832	697	1	164230
231	618	534	832	697	692	0	165062
232	534	832	697	692	693	0	165759
233	832	697	692	693	685	0	166451
234	697	692	693	685	669	0	167144
235	692	693	685	669	638	0	167829
236	693	685	669	638	704	0	168498
237	685	669	638	704	681	0	169136
238	669	638	704	681	681	0	169840
239	638	704	681	681	673	0	170521
240	704	681	681	673	670	0	171202
241	681	681	673	670	673	0	171875
242	681	673	670	673	622	0	172545
243	673	670	673	622	713	0	173218
244	670	673	622	713	677	0	173840
245	673	622	713	677	681	0	174553
246	622	713	677	681	677	0	175230
247	713	677	681	677	673	0	175911
248	677	681	677	673	681	0	176588
249	681	677	673	681	673	0	177261
250	677	673	681	673	673	0	177942
251	673	681	673	673	634	0	178615
252	681	673	673	634	681	0	179288
253	673	673	634	681	697	0	179922
254	673	634	681	697	634	0	180603
255	634	681	697	634	692	0	181300
256	681	697	634	692	666	0	181934
257	697	634	692	666	700	0	182626
258	634	692	666	700	681	0	183292
259	692	666	700	681	677	0	183992
260	666	700	681	677	669	0	184673
261	700	681	677	669	685	0	185350
262	681	677	669	685	666	0	186019
263	677	669	685	666	692	0	186704
264	669	685	666	692	642	0	187370
265	685	666	692	642	708	0	188062
266	666	692	642	708	658	0	188704
267	692	642	708	658	689	0	189412
268	642	708	658	689	669	0	190070
269	708	658	689	669	669	0	190759
270	658	689	669	669	673	0	191428
271	689	669	669	673	670	0	192097
272	669	669	673	670	681	0	192770
273	669	673	670	681	673	0	193440
274	673	670	681	673	677	0	194121
275	670	681	673	677	681	0	194794
276	681	673	677	681	673	0	195471
277	673	677	681	673	681	0	196152
278	677	681	673	681	673	0	196825
279	681	673	681	673	685	0	197506
280	673	681	673	685	677	0	198179
281	681	673	685	677	556	0	198864
282	673	685	677	556	736	0	199541
283	685	677	556	736	700	1	200097
284	677	556	736	700	697	0	200833
285	556	736	700	697	696	0	201533
286	736	700	697	696	693	0	202230
287	700	697	696	693	681	0	202926
288	697	696	693	681	684	0	203619
289	696	693	681	684	685	0	204300
290	693	681	684	685	685	0	204984
291	681	684	685	685	689	0	205669
292	684	685	685	689	685	0	206354
293	685	685	689	685	673	0	207043
294	685	689	685	673	696	0	207728
295	689	685	673	696	654	0	208401
296	685	673	696	654	704	0	209097
297	673	696	654	704	634	0	209751
298	696	654	704	634	701	0	210455
299	654	704	634	701	638	0	211089
300	704	634	701	638	708	0	211790
301	634	701	638	708	720	0	212428
302	701	638	708	720	681	0	213136
303	638	708	720	681	665	0	213856
304	708	720	681	665	705	0	214537
305	720	681	665	705	630	0	215202
306	681	665	705	630	708	0	215907
307	665	705	630	708	627	0	216537
308	705	630	708	627	712	0	217245
309	630	708	627	712	661	0	217872
310	708	627	712	661	708	0	218584
311	627	712	661	708	705	0	219245
312	712	661	708	705	696	0	219953
313	661	708	705	696	654	0	220658
314	708	705	696	654	716	0	221354
315	705	696	654	716	642	0	222008
316	696	654	716	642	712	0	222724
317	654	716	642	712	646	0	223366
318	716	642	712	646	720	0	224078
319	642	712	646	720	712	0	224724
320	712	646	720	712	716	0	225444
321	646	720	712	716	681	0	226156
322	720	712	716	681	723	0	226872
323	712	716	681	723	666	0	227553
324	716	681	723	666	719	0	228276
325	681	723	666	719	713	0	228942
326	723	666	719	713	704	0	229661
327	666	719	713	704	708	0	230374
328	719	713	704	708	700	0	231078
329	713	704	708	700	701	0	231786
330	704	708	700	701	708	0	232486
331	708	700	701	708	708	0	233187
332	700	701	708	708	697	0	233895
333	701	708	708	697	704	0	234603
334	708	708	697	704	704	0	235300
335	708	697	704	704	697	0	236004
336	697	704	704	697	673	0	236708
337	704	704	697	673	463	0	237405
338	704	697	673	463	817	0	238078
339	697	673	463	817	735	1	238541
340	673	463	817	735	712	0	239358
341	463	817	735	712	716	0	240093
342	817	735	712	716	712	0	240805
343	735	712	716	712	716	0	241521
344	712	716	712	716	709	0	242233
345	716	712	716	709	661	0	242949
346	712	716	709	661	751	0	243658
347	716	709	661	751	708	0	244319
348	709	661	751	708	708	0	245070
349	661	751	708	708	709	0	245778
350	751	708	708	709	712	0	246486
351	708	708	709	712	669	0	247195
352	708	709	712	669	731	0	247907
353	709	712	669	731	662	0	248576
354	712	669	731	662	759	0	249307
355	669	731	662	759	712	0	249969
356	731	662	759	712	720	0	250728
357	662	759	712	720	715	0	251440
358	759	712	720	715	584	0	252160
359	712	720	715	584	774	0	252875
360	720	715	584	774	751	1	253459
361	715	584	774	751	728	0	254233
362	584	774	751	728	732	0	254984
363	774	751	728	732	719	0	255712
364	751	728	732	719	724	0	256444
365	728	732	719	724	720	0	257163
366	732	719	724	720	720	0	257887
367	719	724	720	720	724	0	258607
368	724	720	720	724	716	0	259327
369	720	720	724	716	723	0	260051
370	720	724	716	723	720	0	260767
371	724	716	723	720	724	0	261490
372	716	723	720	724	724	0	262210
373	723	720	724	724	723	0	262934
374	720	724	724	723	716	0	263658
375	724	724	723	716	720	0	264381
376	724	723	716	720	708	0	265097
377	723	716	720	708	728	0	265817
378	716	720	708	728	693	0	266525
379	720	708	728	693	747	0	267253
380	708	728	693	747	681	0	267946
381	728	693	747	681	739	0	268693
382	693	747	681	739	739	0	269374
383	747	681	739	739	728	0	270113
384	681	739	739	728	727	0	270852
385	739	739	728	727	720	0	271580
386	739	728	727	720	708	0	272307
387	728	727	720	708	744	0	273027
388	727	720	708	744	684	0	273735
389	720	708	744	684	748	0	274479
390	708	744	684	748	739	0	275163
391	744	684	748	739	727	0	275911
392	684	748	739	727	724	0	276650
393	748	739	727	724	701	0	277377
394	739	727	724	701	739	0	278101
395	727	724	701	739	689	0	278802
396	724	701	739	689	751	0	279541
397	701	739	689	751	692	0	280230
398	739	689	751	692	751	0	280981
399	689	751	692	751	728	0	281673
400	751	692	751	728	720	0	282424
401	692	751	728	720	716	0	283152
402	751	728	720	716	719	0	283872
403	728	720	716	719	728	0	284588
404	720	716	719	728	720	0	285307
405	716	719	728	720	720	0	286035
406	719	728	720	720	727	0	286755
407	728	720	720	727	728	0	287475
408	720	720	727	728	720	0	288202
409	720	727	728	720	731	0	288930
410	727	728	720	731	728	0	289650
411	728	720	731	728	728	0	290381
412	720	731	728	728	704	0	291109
413	731	728	728	704	743	0	291837
414	728	728	704	743	732	0	292541
415	728	704	743	732	727	0	293284
416	704	743	732	727	704	0	294016
417	743	732	727	704	678	0	294743
418	732	727	704	678	782	0	295447
419	727	704	678	782	735	0	296125
420	704	678	782	735	735	0	296907
421	678	782	735	735	736	0	297642
422	782	735	735	736	739	0	298377
423	735	735	736	739	732	0	299113
424	735	736	739	732	739	0	299852
425	736	739	732	739	743	0	300584
426	739	732	739	743	739	0	301323
427	732	739	743	739	697	0	302066
428	739	743	739	697	766	0	302805
429	743	739	697	766	744	0	303502
430	739	697	766	744	766	0	304268
431	697	766	744	766	743	0	305012
432	766	744	766	743	747	0	305778
433	744	766	743	747	736	0	306521
434	766	743	747	736	739	0	307268
435	743	747	736	739	701	0	308004
436	747	736	739	701	770	0	308743
437	736	739	701	770	697	0	309444
438	739	701	770	697	704	0	310214
439	701	770	697	704	786	0	310911
440	770	697	704	786	743	0	311615
441	697	704	786	743	716	0	312401
442	704	786	743	716	751	0	313144
443	786	743	716	751	700	0	313860
444	743	716	751	700	763	0	314611
445	716	751	700	763	716	0	315311
446	751	700	763	716	743	0	316074
447	700	763	716	743	728	0	316790
448	763	716	743	728	731	0	317533
449	716	743	728	731	732	0	318261
450	743	728	731	732	743	0	318992
451	728	731	732	743	716	0	319724
452	731	732	743	716	731	0	320467
453	732	743	716	731	635	0	321183
454	743	716	731	635	797	0	321914
455	716	731	635	797	751	0	322549
456	731	635	797	751	743	0	323346
457	635	797	751	743	748	0	324097
458	797	751	743	748	743	0	324840
459	751	743	748	743	735	0	325588
460	743	748	743	735	747	0	326331
461	748	743	735	747	740	0	327066
462	743	735	747	740	735	0	327813
463	735	747	740	735	731	0	328553
464	747	740	735	731	736	0	329288
465	740	735	731	736	739	0	330019
466	735	731	736	739	728	0	330755
467	731	736	739	728	677	0	331494
468	736	739	728	677	778	0	332222
469	739	728	677	778	743	0	332899
470	728	677	778	743	740	0	333677
471	677	778	743	740	739	0	334420
472	778	743	740	739	751	0	335160
473	743	740	739	751	739	0	335899
474	740	739	751	739	732	0	336650
475	739	751	739	732	696	0	337389
476	751	739	732	696	767	0	338121
477	739	732	696	767	743	0	338817
478	732	696	767	743	735	0	339584
479	696	767	743	735	432	0	340327
480	767	743	735	432	841	0	341062
481	743	735	432	841	758	1	341494
482	735	432	841	758	747	0	342335
483	432	841	758	747	646	0	343093
484	841	758	747	646	794	0	343840
485	758	747	646	794	747	0	344486
486	747	646	794	747	740	0	345280
487	646	794	747	740	715	0	346027
488	794	747	740	715	763	0	346767
489	747	740	715	763	755	0	347482
490	740	715	763	755	732	0	348245
491	715	763	755	732	743	0	349000
492	763	755	732	743	739	0	349732
493	755	732	743	739	732	0	350475
494	732	743	739	732	731	0	351214
495	743	739	732	731	735	0	351946
496	739	732	731	735	720	0	352677
497	732	731	735	720	685	0	353412
498	731	735	720	685	747	0	354132
499	735	720	685	747	669	0	354817
500	720	685	747	669	759	0	355564
501	685	747	669	759	747	0	356233
502	747	669	759	747	732	0	356992
503	669	759	747	732	739	0	357739
504	759	747	732	739	736	0	358471
505	747	732	739	736	739	0	359210
506	732	739	736	739	739	0	359946
507	739	736	739	739	743	0	360685
508	736	739	739	743	747	0	361424
509	739	739	743	747	736	0	362167
510	739	743	747	736	743	0	362914
511	743	747	736	743	747	0	363650
512	747	736	743	747	739	0	364393
513	736	743	747	739	720	0	365140
514	743	747	739	720	716	0	365879
515	747	739	720	716	755	0	366599
516	739	720	716	755	755	0	367315
517	720	716	755	755	759	0	368070
518	716	755	755	759	735	0	368825
519	755	755	759	735	665	0	369584
520	755	759	735	665	771	0	370319
521	759	735	665	771	724	0	370984
522	735	665	771	724	719	0	371755
523	665	771	724	719	713	0	372479
524	771	724	719	713	712	0	373198
525	724	719	713	712	712	0	373911
526	719	713	712	712	716	0	374623
527	713	712	712	716	716	0	375335
528	712	712	716	716	708	0	376051
529	712	716	716	708	630	0	376767
530	716	716	708	630	782	0	377475
531	716	708	630	782	724	0	378105
532	708	630	782	724	724	0	378887
533	630	782	724	724	723	0	379611
534	782	724	724	723	720	0	380335
535	724	724	723	720	720	0	381058
536	724	723	720	720	716	0	381778
537	723	720	720	716	708	0	382498
538	720	720	716	708	634	0	383214
539	720	716	708	634	771	0	383922
540	716	708	634	771	716	0	384556
541	708	634	771	716	712	0	385327
542	634	771	716	712	720	0	386043
543	771	716	712	720	712	0	386755
544	716	712	720	712	700	0	387475
545	712	720	712	700	708	0	388187
546	720	712	700	708	701	0	388887
547	712	700	708	701	692	0	389595
548	700	708	701	692	681	0	390296
549	708	701	692	681	693	0	390988
550	701	692	681	693	685	0	391669
551	692	681	693	685	696	0	392362
552	681	693	685	696	693	0	393047
553	693	685	696	693	689	0	393743
554	685	696	693	689	696	0	394436
555	696	693	689	696	693	0	395125
556	693	689	696	693	692	0	395821
557	689	696	693	692	685	0	396514
558	696	693	692	685	642	0	397206
559	693	692	685	642	732	0	397891
560	692	685	642	732	688	0	398533
561	685	642	732	688	712	0	399265
562	642	732	688	712	685	0	399953
563	732	688	712	685	704	0	400665
564	688	712	685	704	650	0	401350
565	712	685	704	650	736	0	402054
566	685	704	650	736	657	0	402704
567	704	650	736	657	736	0	403440
568	650	736	657	736	696	0	404097
569	736	657	736	696	739	0	404833
570	657	736	696	739	646	0	405529
571	736	696	739	646	759	0	406268
572	696	739	646	759	658	0	406914
573	739	646	759	658	755	0	407673
574	646	759	658	755	770	0	408331
575	759	658	755	770	739	0	409086
576	658	755	770	739	716	0	409856
577	755	770	739	716	732	0	410595
578	770	739	716	732	735	0	411311
579	739	716	732	735	720	0	412043
580	716	732	735	720	685	0	412778
581	732	735	720	685	724	0	413498
582	735	720	685	724	704	0	414183
583	720	685	724	704	693	0	414907
584	685	724	704	693	688	0	415611
585	724	704	693	688	701	0	416304
586	704	693	688	701	692	0	416992
587	693	688	701	692	689	0	417693
588	688	701	692	689	646	0	418385
589	701	692	689	646	716	0	419074
590	692	689	646	716	704	0	419720
591	689	646	716	704	689	0	420436
592	646	716	704	689	653	0	421140
593	716	704	689	653	716	0	421829
594	704	689	653	716	646	0	422482
595	689	653	716	646	716	0	423198
596	653	716	646	716	697	0	423844
597	716	646	716	697	712	0	424560
598	646	716	697	712	615	0	425257
599	716	697	712	615	720	0	425969
600	697	712	615	720	626	0	426584
601	712	615	720	626	720	0	427304
602	615	720	626	720	630	0	427930
603	720	626	720	630	728	0	428650
604	626	720	630	728	665	0	429280
605	720	630	728	665	728	0	430008
606	630	728	665	728	704	0	430673
607	728	665	728	704	697	0	431401
608	665	728	704	697	677	0	432105
609	728	704	697	677	727	0	432802
610	704	697	677	727	697	0	433479
611	697	677	727	697	688	0	434206
612	677	727	697	688	658	0	434903
613	727	697	688	658	704	0	435591
614	697	688	658	704	631	0	436249
615	688	658	704	631	572	0	436953
616	658	704	631	572	739	0	437584
617	704	631	572	739	693	0	438156
618	631	572	739	693	704	0	438895
619	572	739	693	704	689	0	439588
620	739	693	704	689	684	0	440292
621	693	704	689	684	685	0	440981
622	704	689	684	685	693	0	441665
623	689	684	685	693	685	0	442350
624	684	685	693	685	681	0	443043
625	685	693	685	681	684	0	443728
626	693	685	681	684	681	0	444409
627	685	681	684	681	681	0	445093
628	681	684	681	681	673	0	445774
629	684	681	681	673	674	0	446455
630	681	681	673	674	677	0	447128
631	681	673	674	677	673	0	447802
632	673	674	677	673	677	0	448479
633	674	677	673	677	673	0	449152
634	677	673	677	673	677	0	449829
635	673	677	673	677	681	0	450502
636	677	673	677	681	677	0	451179
637	673	677	681	677	677	0	451860
638	677	681	677	677	681	0	452537
639	681	677	677	681	685	0	453214
640	677	677	681	685	677	0	453895
641	677	681	685	677	677	0	454580
642	681	685	677	677	685	0	455257
643	685	677	677	685	642	0	455934
644	677	677	685	642	700	0	456619
645	677	685	642	700	638	0	457261
646	685	642	700	638	708	0	457961
647	642	700	638	708	631	0	458599
648	700	638	708	631	704	0	459307
649	638	708	631	704	724	0	459938
650	708	631	704	724	685	0	460642
651	631	704	724	685	681	0	461366
652	704	724	685	681	684	0	462051
653	724	685	681	684	689	0	462732
654	685	681	684	689	681	0	463416
655	681	684	689	681	681	0	464105
656	684	689	681	681	673	0	464786
657	689	681	681	673	700	0	465467
658	681	681	673	700	642	0	466140
659	681	673	700	642	716	0	466840
660	673	700	642	716	639	0	467482
661	700	642	716	639	645	0	468198
662	642	716	639	645	744	0	468837
663	716	639	645	744	716	0	469482
664	639	645	744	716	696	0	470226
665	645	744	716	696	697	0	470942
666	744	716	696	697	653	0	471638
667	716	696	697	653	716	0	472335
668	696	697	653	716	658	0	472988
669	697	653	716	658	478	0	473704
670	653	716	658	478	790	0	474362
671	716	658	478	790	720	1	474840
672	658	478	790	720	716	0	475630
673	478	790	720	716	708	0	476350
674	790	720	716	708	689	0	477066
675	720	716	708	689	716	0	477774
676	716	708	689	716	696	0	478463
677	708	689	716	696	701	0	479179
678	689	716	696	701	696	0	479875
679	716	696	701	696	701	0	480576
680	696	701	696	701	700	0	481272
681	701	696	701	700	712	0	481973
682	696	701	700	712	681	0	482673
683	701	700	712	681	697	0	483385
684	700	712	681	697	696	0	484066
685	712	681	697	696	685	0	484763
686	681	697	696	685	685	0	485459
687	697	696	685	685	661	0	486144
688	696	685	685	661	708	0	486829
689	685	685	661	708	685	0	487490
690	685	661	708	685	673	0	488198
691	661	708	685	673	689	0	488883
692	708	685	673	689	673	0	489556
693	685	673	689	673	673	0	490245
694	673	689	673	673	674	0	490918
695	689	673	673	674	677	0	491591
696	673	673	674	677	673	0	492265
697	673	674	677	673	673	0	492942
698	674	677	673	673	677	0	493615
699	677	673	673	677	661	0	494288
700	673	673	677	661	670	0	494965
701	673	677	661	670	661	0	495626
702	677	661	670	661	658	0	496296
703	661	670	661	658	653	0	496957
704	670	661	658	653	681	0	497615
705	661	658	653	681	681	0	498268
706	658	653	681	681	495	0	498949
707	653	681	681	495	782	0	499630
708	681	681	495	782	692	1	500125
709	681	495	782	692	689	0	500907
710	495	782	692	689	673	0	501599
711	782	692	689	673	689	0	502288
712	692	689	673	689	677	0	502961
713	689	673	689	677	689	0	503650
714	673	689	677	689	684	0	504327
715	689	677	689	684	677	0	505016
716	677	689	684	677	677	0	505700
717	689	684	677	677	685	0	506377
718	684	677	677	685	677	0	507054
719	677	677	685	677	673	0	507739
720	677	685	677	673	592	0	508416
721	685	677	673	592	724	0	509089
722	677	673	592	724	677	0	509681
723	673	592	724	677	653	0	510405
724	592	724	677	653	677	0	511082
725	724	677	653	677	677	0	511735
726	677	653	677	677	670	0	512412
727	653	677	677	670	673	0	513089
728	677	677	670	673	681	0	513759
729	677	670	673	681	685	0	514432
730	670	673	681	685	677	0	515113
731	673	681	685	677	638	0	515798
732	681	685	677	638	685	0	516475
733	685	677	638	685	669	0	517113
734	677	638	685	669	669	0	517798
735	638	685	669	669	662	0	518467
736	685	669	669	662	665	0	519136
737	669	669	662	665	669	0	519798
738	669	662	665	669	658	0	520463
739	662	665	669	658	669	0	521132
740	665	669	658	669	666	0	521790
741	669	658	669	666	665	0	522459
742	658	669	666	665	665	0	523125
743	669	666	665	665	662	0	523790
744	666	665	665	662	661	0	524455
745	665	665	662	661	662	0	525117
746	665	662	661	662	657	0	525778
747	662	661	662	657	666	0	526440
748	661	662	657	666	653	0	527097
749	662	657	666	653	666	0	527763
750	657	666	653	666	653	0	528416
751	666	653	666	653	670	0	529082
752	653	666	653	670	657	0	529735
753	666	653	670	657	662	0	530405
754	653	670	657	662	661	0	531062
755	670	657	662	661	666	0	531724
756	657	662	661	666	657	0	532385
757	662	661	666	657	662	0	533051
758	661	666	657	662	673	0	533708
759	666	657	662	673	502	0	534370
760	657	662	673	502	797	0	535043
761	662	673	502	797	689	1	535545
762	673	502	797	689	673	0	536342
763	502	797	689	673	677	0	537031
764	797	689	673	677	673	0	537704
765	689	673	677	673	681	0	538381
766	673	677	673	681	677	0	539054
767	677	673	681	677	666	0	539735
768	673	681	677	666	681	0	540412
769	681	677	666	681	673	0	541078
770	677	666	681	673	669	0	541759
771	666	681	673	669	666	0	542432
772	681	673	669	666	657	0	543101
773	673	669	666	657	654	0	543767
774	669	666	657	654	669	0	544424
775	666	657	654	669	662	0	545078
776	657	654	669	662	657	0	545747
777	654	669	662	657	654	0	546409
778	669	662	657	654	661	0	547066
779	662	657	654	661	654	0	547720
780	657	654	661	654	661	0	548381
781	654	661	654	661	662	0	549035
782	661	654	661	662	661	0	549696
783	654	661	662	661	654	0	550358
784	661	662	661	654	658	0	551019
785	662	661	654	658	653	0	551673
786	661	654	658	653	654	0	552331
787	654	658	653	654	650	0	552984
788	658	653	654	650	661	0	553638
789	653	654	650	661	654	0	554288
790	654	650	661	654	654	0	554949
791	650	661	654	654	646	0	555603
792	661	654	654	646	657	0	556257
793	654	654	646	657	448	0	556903
794	654	646	657	448	778	0	557560
795	646	657	448	778	681	1	558008
796	657	448	778	681	654	0	558786
797	448	778	681	654	677	0	559467
798	778	681	654	677	665	0	560121
799	681	654	677	665	654	0	560798
800	654	677	665	654	657	0	561463
801	677	665	654	657	662	0	562117
802	665	654	657	662	657	0	562774
803	654	657	662	657	650	0	563436
804	657	662	657	650	658	0	564093
805	662	657	650	658	657	0	564743
806	657	650	658	657	650	0	565401
807	650	658	657	650	650	0	566058
808	658	657	650	650	658	0	566708
809	657	650	650	658	645	0	567358
810	650	650	658	645	658	0	568016
811	650	658	645	658	650	0	568661
812	658	645	658	650	650	0	569319
813	645	658	650	650	649	0	569969
814	658	650	650	649	650	0	570619
815	650	650	649	650	662	0	571268
816	650	649	650	662	525	0	571918
817	649	650	662	525	739	0	572580
818	650	662	525	739	677	1	573105
819	662	525	739	677	670	0	573844
820	525	739	677	670	665	0	574521
821	739	677	670	665	646	0	575191
