index	i-2	i-1	i+0	i+1	i+2	Filter	Time
115	887	840	887	856	895	0	81949
116	840	887	856	895	806	0	82805
117	887	856	895	806	1222	0	83700
118	856	895	806	1222	801	0	84506
119	895	806	1222	801	771	0	85728
120	806	1222	801	771	965	0	86529
121	1222	801	771	965	774	0	87300
122	801	771	965	774	953	0	88265
123	771	965	774	953	782	0	89039
124	965	774	953	782	1245	0	89992
125	774	953	782	1245	1070	0	90774
126	953	782	1245	1070	705	0	92019
127	782	1245	1070	705	704	0	93089
128	1245	1070	705	704	611	0	93794
129	1070	705	704	611	607	0	94498
130	705	704	611	607	623	0	95109
131	704	611	607	623	642	0	95716
132	611	607	623	642	704	0	96339
133	607	623	642	704	615	0	96981
134	623	642	704	615	611	0	97685
135	642	704	615	611	622	0	98300
136	704	615	611	622	700	0	98911
137	615	611	622	700	658	0	99533
138	611	622	700	658	611	0	100233
139	622	700	658	611	603	0	100891
140	700	658	611	603	634	0	101502
141	658	611	603	634	673	0	102105
142	611	603	634	673	697	0	102739
143	603	634	673	697	595	0	103412
144	634	673	697	595	615	0	104109
145	673	697	595	615	619	0	104704
146	697	595	615	619	708	0	105319
147	595	615	619	708	669	0	105938
148	615	619	708	669	592	0	106646
149	619	708	669	592	595	0	107315
150	708	669	592	595	638	0	107907
151	669	592	595	638	681	0	108502
152	592	595	638	681	650	0	109140
153	595	638	681	650	599	0	109821
154	638	681	650	599	669	0	110471
155	681	650	599	669	685	0	111070
156	650	599	669	685	646	0	111739
157	599	669	685	646	603	0	112424
158	669	685	646	603	673	0	113070
159	685	646	603	673	658	0	113673
160	646	603	673	658	665	0	114346
161	603	673	658	665	650	0	115004
162	673	658	665	650	662	0	115669
163	658	665	650	662	642	0	116319
164	665	650	662	642	704	0	116981
165	650	662	642	704	619	0	117623
166	662	642	704	619	630	0	118327
167	642	704	619	630	607	0	118946
168	704	619	630	607	603	0	119576
169	619	630	607	603	541	0	120183
170	630	607	603	541	615	0	120786
171	607	603	541	615	583	0	121327
172	603	541	615	583	545	0	121942
173	541	615	583	545	626	0	122525
174	615	583	545	626	580	0	123070
175	583	545	626	580	533	0	123696
176	545	626	580	533	635	0	124276
177	626	580	533	635	591	0	124809
178	580	533	635	591	525	0	125444
179	533	635	591	525	627	0	126035
180	635	591	525	627	537	0	126560
181	591	525	627	537	560	0	127187
182	525	627	537	560	549	0	127724
183	627	537	560	549	541	0	128284
184	537	560	549	541	572	0	128833
185	560	549	541	572	529	0	129374
186	549	541	572	529	583	0	129946
187	541	572	529	583	530	0	130475
188	572	529	583	530	642	0	131058
189	529	583	530	642	509	0	131588
190	583	530	642	509	580	0	132230
191	530	642	509	580	564	0	132739
192	642	509	580	564	549	0	133319
193	509	580	564	549	576	0	133883
194	580	564	549	576	517	0	134432
195	564	549	576	517	572	0	135008
196	549	576	517	572	533	0	135525
197	576	517	572	533	623	0	136097
198	517	572	533	623	498	0	136630
199	572	533	623	498	615	0	137253
200	533	623	498	615	521	0	137751
201	623	498	615	521	588	0	138366
202	498	615	521	588	541	0	138887
203	615	521	588	541	560	0	139475
204	521	588	541	560	549	0	140016
205	588	541	560	549	548	0	140576
206	541	560	549	548	549	0	141125
207	560	549	548	549	552	0	141673
208	549	548	549	552	580	0	142222
209	548	549	552	580	529	0	142774
210	549	552	580	529	553	0	143354
211	552	580	529	553	545	0	143883
212	580	529	553	545	556	0	144436
213	529	553	545	556	541	0	144981
214	553	545	556	541	568	0	145537
215	545	556	541	568	529	0	146078
216	556	541	568	529	568	0	146646
217	541	568	529	568	541	0	147175
218	568	529	568	541	556	0	147743
219	529	568	541	556	545	0	148284
220	568	541	556	545	553	0	148840
221	541	556	545	553	544	0	149385
222	556	545	553	544	592	0	149938
223	545	553	544	592	545	0	150482
224	553	544	592	545	537	0	151074
225	544	592	545	537	533	0	151619
226	592	545	537	533	638	0	152156
227	545	537	533	638	533	0	152689
228	537	533	638	533	591	0	153327
229	533	638	533	591	568	0	153860
230	638	533	591	568	534	0	154451
231	533	591	568	534	548	0	155019
232	591	568	534	548	553	0	155553
233	568	534	548	553	564	0	156101
234	534	548	553	564	545	0	156654
235	548	553	564	545	556	0	157218
236	553	564	545	556	545	0	157763
237	564	545	556	545	650	0	158319
238	545	556	545	650	509	0	158864
239	556	545	650	509	592	0	159514
240	545	650	509	592	580	0	160023
241	650	509	592	580	529	0	160615
242	509	592	580	529	541	0	161195
243	592	580	529	541	552	0	161724
244	580	529	541	552	623	0	162265
245	529	541	552	623	513	0	162817
246	541	552	623	513	588	0	163440
247	552	623	513	588	510	0	163953
248	623	513	588	510	610	0	164541
249	513	588	510	610	518	0	165051
250	588	510	610	518	591	0	165661
251	510	610	518	591	537	0	166179
252	610	518	591	537	561	0	166770
253	518	591	537	561	537	0	167307
254	591	537	561	537	560	0	167868
255	537	561	537	560	576	0	168405
256	561	537	560	576	548	0	168965
257	537	560	576	548	530	0	169541
258	560	576	548	530	552	0	170089
259	576	548	530	552	541	0	170619
260	548	530	552	541	564	0	171171
261	530	552	541	564	545	0	171712
262	552	541	564	545	553	0	172276
263	541	564	545	553	544	0	172821
264	564	545	553	544	549	0	173374
265	545	553	544	549	545	0	173918
266	553	544	549	545	560	0	174467
267	544	549	545	560	545	0	175012
268	549	545	560	545	556	0	175572
269	545	560	545	556	568	0	176117
270	560	545	556	568	533	0	176673
271	545	556	568	533	545	0	177241
272	556	568	533	545	560	0	177774
273	568	533	545	560	565	0	178319
274	533	545	560	565	537	0	178879
275	545	560	565	537	544	0	179444
276	560	565	537	544	549	0	179981
277	565	537	544	549	576	0	180525
278	537	544	549	576	541	0	181074
279	544	549	576	541	544	0	181650
280	549	576	541	544	553	0	182191
281	576	541	544	553	599	0	182735
282	541	544	553	599	525	0	183288
283	544	553	599	525	600	0	183887
284	553	599	525	600	529	0	184412
285	599	525	600	529	599	0	185012
286	525	600	529	599	525	0	185541
287	600	529	599	525	565	0	186140
288	529	599	525	565	564	0	186665
289	599	525	565	564	556	0	187230
290	525	565	564	556	545	0	187794
291	565	564	556	545	549	0	188350
292	564	556	545	549	564	0	188895
293	556	545	549	564	545	0	189444
294	545	549	564	545	552	0	190008
295	549	564	545	552	549	0	190553
296	564	545	552	549	568	0	191105
297	545	552	549	568	533	0	191654
298	552	549	568	533	537	0	192222
299	549	568	533	537	556	0	192755
300	568	533	537	556	568	0	193292
301	533	537	556	568	545	0	193848
302	537	556	568	545	533	0	194416
303	556	568	545	533	549	0	194961
304	568	545	533	549	560	0	195494
305	545	533	549	560	545	0	196043
306	533	549	560	545	548	0	196603
307	549	560	545	548	553	0	197148
308	560	545	548	553	553	0	197696
309	545	548	553	553	544	0	198249
310	548	553	553	544	541	0	198802
311	553	553	544	541	560	0	199346
312	553	544	541	560	545	0	199887
313	544	541	560	545	561	0	200447
314	541	560	545	561	564	0	200992
315	560	545	561	564	533	0	201553
316	545	561	564	533	541	0	202117
317	561	564	533	541	560	0	202650
318	564	533	541	560	556	0	203191
319	533	541	560	556	549	0	203751
320	541	560	556	549	537	0	204307
321	560	556	549	537	553	0	204856
322	556	549	537	553	568	0	205393
323	549	537	553	568	540	0	205946
324	537	553	568	540	545	0	206514
325	553	568	540	545	557	0	207054
326	568	540	545	557	568	0	207599
327	540	545	557	568	533	0	208156
328	545	557	568	533	529	0	208724
329	557	568	533	529	556	0	209257
330	568	533	529	556	572	0	209786
331	533	529	556	572	541	0	210342
332	529	556	572	541	580	0	210914
333	556	572	541	580	545	0	211455
334	572	541	580	545	618	0	212035
335	541	580	545	618	561	0	212580
336	580	545	618	561	552	0	213198
337	545	618	561	552	533	0	213759
338	618	561	552	533	561	0	214311
339	561	552	533	561	560	0	214844
340	552	533	561	560	537	0	215405
341	533	561	560	537	552	0	215965
342	561	560	537	552	549	0	216502
343	560	537	552	549	627	0	217054
344	537	552	549	627	521	0	217603
345	552	549	627	521	580	0	218230
346	549	627	521	580	560	0	218751
347	627	521	580	560	545	0	219331
348	521	580	560	545	564	0	219891
349	580	560	545	564	556	0	220436
350	560	545	564	556	604	0	221000
351	545	564	556	604	529	0	221556
352	564	556	604	529	564	0	222160
353	556	604	529	564	638	0	222689
354	604	529	564	638	529	0	223253
355	529	564	638	529	596	0	223891
356	564	638	529	596	638	0	224420
357	638	529	596	638	529	0	225016
358	529	596	638	529	599	0	225654
359	596	638	529	599	619	0	226183
360	638	529	599	619	580	0	226782
361	529	599	619	580	622	0	227401
362	599	619	580	622	576	0	227981
363	619	580	622	576	607	0	228603
364	580	622	576	607	658	0	229179
365	622	576	607	658	595	0	229786
366	576	607	658	595	673	0	230444
367	607	658	595	673	529	0	231039
368	658	595	673	529	658	0	231712
369	595	673	529	658	587	0	232241
370	673	529	658	587	639	0	232899
371	529	658	587	639	653	0	233486
372	658	587	639	653	623	0	234125
373	587	639	653	623	681	0	234778
374	639	653	623	681	1183	0	235401
375	653	623	681	1183	626	0	236082
376	623	681	1183	626	638	0	237265
377	681	1183	626	638	580	0	237891
378	1183	626	638	580	638	0	238529
379	626	638	580	638	681	0	239109
380	638	580	638	681	704	0	239747
381	580	638	681	704	638	0	240428
382	638	681	704	638	639	0	241132
383	681	704	638	639	638	0	241770
384	704	638	639	638	560	0	242409
385	638	639	638	560	630	0	243047
386	639	638	560	630	576	0	243607
387	638	560	630	576	631	0	244237
388	560	630	576	631	669	0	244813
389	630	576	631	669	537	0	245444
390	576	631	669	537	626	0	246113
391	631	669	537	626	584	0	246650
392	669	537	626	584	611	0	247276
393	537	626	584	611	595	0	247860
394	626	584	611	595	568	0	248471
395	584	611	595	568	615	0	249066
396	611	595	568	615	603	0	249634
397	595	568	615	603	584	0	250249
398	568	615	603	584	607	0	250852
399	615	603	584	607	638	0	251436
400	603	584	607	638	560	0	252043
401	584	607	638	560	596	0	252681
402	607	638	560	596	603	0	253241
403	638	560	596	603	560	0	253837
404	560	596	603	560	607	0	254440
405	596	603	560	607	619	0	255000
406	603	560	607	619	537	0	255607
407	560	607	619	537	579	0	256226
408	607	619	537	579	627	0	256763
409	619	537	579	627	545	0	257342
410	537	579	627	545	591	0	257969
411	579	627	545	591	650	0	258514
412	627	545	591	650	529	0	259105
413	545	591	650	529	588	0	259755
414	591	650	529	588	622	0	260284
415	650	529	588	622	588	0	260872
416	529	588	622	588	560	0	261494
417	588	622	588	560	599	0	262082
418	622	588	560	599	603	0	262642
419	588	560	599	603	572	0	263241
420	560	599	603	572	623	0	263844
421	599	603	572	623	634	0	264416
422	603	572	623	634	553	0	265039
423	572	623	634	553	587	0	265673
424	623	634	553	587	646	0	266226
425	634	553	587	646	529	0	266813
426	553	587	646	529	584	0	267459
427	587	646	529	584	553	0	267988
428	646	529	584	553	571	0	268572
429	529	584	553	571	646	0	269125
430	584	553	571	646	530	0	269696
431	553	571	646	530	583	0	270342
432	571	646	530	583	564	0	270872
433	646	530	583	564	557	0	271455
434	530	583	564	557	599	0	272019
435	583	564	557	599	584	0	272576
436	564	557	599	584	560	0	273175
437	557	599	584	560	603	0	273759
438	599	584	560	603	580	0	274319
439	584	560	603	580	587	0	274922
440	560	603	580	587	537	0	275502
441	603	580	587	537	565	0	276089
442	580	587	537	565	572	0	276626
443	587	537	565	572	548	0	277191
444	537	565	572	548	588	0	277763
445	565	572	548	588	587	0	278311
446	572	548	588	587	568	0	278899
447	548	588	587	568	561	0	279486
448	588	587	568	561	560	0	280054
449	587	568	561	560	638	0	280615
450	568	561	560	638	522	0	281175
451	561	560	638	522	572	0	281813
452	560	638	522	572	552	0	282335
453	638	522	572	552	576	0	282907
454	522	572	552	576	545	0	283459
455	572	552	576	545	564	0	284035
456	552	576	545	564	552	0	284580
457	576	545	564	552	557	0	285144
458	545	564	552	557	626	0	285696
459	564	552	557	626	553	0	286253
460	552	557	626	553	572	0	286879
461	557	626	553	572	549	0	287432
462	626	553	572	549	568	0	288004
463	553	572	549	568	544	0	288553
464	572	549	568	544	553	0	289121
465	549	568	544	553	552	0	289665
466	568	544	553	552	565	0	290218
467	544	553	552	565	556	0	290770
468	553	552	565	556	560	0	291335
469	552	565	556	560	533	0	291891
470	565	556	560	533	565	0	292451
471	556	560	533	565	556	0	292984
472	560	533	565	556	568	0	293549
473	533	565	556	568	564	0	294105
474	565	556	568	564	545	0	294673
475	556	568	564	545	560	0	295237
476	568	564	545	560	561	0	295782
477	564	545	560	561	564	0	296342
478	545	560	561	564	560	0	296903
479	560	561	564	560	564	0	297467
480	561	564	560	564	534	0	298027
481	564	560	564	534	548	0	298591
482	560	564	534	548	564	0	299125
483	564	534	548	564	600	0	299673
484	534	548	564	600	537	0	300237
485	548	564	600	537	517	0	300837
486	564	600	537	517	553	0	301374
487	600	537	517	553	552	0	301891
488	537	517	553	552	568	0	302444
489	517	553	552	568	572	0	302996
490	553	552	568	572	553	0	303564
491	552	568	572	553	513	0	304136
492	568	572	553	513	565	0	304689
493	572	553	513	565	544	0	305202
494	553	513	565	544	572	0	305767
495	513	565	544	572	596	0	306311
496	565	544	572	596	537	0	306883
497	544	572	596	537	513	0	307479
498	572	596	537	513	557	0	308016
499	596	537	513	557	552	0	308529
500	537	513	557	552	560	0	309086
501	513	557	552	560	545	0	309638
502	557	552	560	545	553	0	310198
503	552	560	545	553	541	0	310743
504	560	545	553	541	572	0	311296
505	545	553	541	572	529	0	311837
506	553	541	572	529	576	0	312409
507	541	572	529	576	552	0	312938
508	572	529	576	552	560	0	313514
509	529	576	552	560	534	0	314066
510	576	552	560	534	568	0	314626
511	552	560	534	568	556	0	315160
512	560	534	568	556	549	0	315728
513	534	568	556	549	544	0	316284
514	568	556	549	544	572	0	316833
515	556	549	544	572	549	0	317377
516	549	544	572	549	568	0	317949
517	544	572	549	568	545	0	318498
518	572	549	568	545	556	0	319066
519	549	568	545	556	533	0	319611
520	568	545	556	533	576	0	320167
521	545	556	533	576	526	0	320700
522	556	533	576	526	587	0	321276
523	533	576	526	587	541	0	321802
524	576	526	587	541	564	0	322389
525	526	587	541	564	529	0	322930
526	587	541	564	529	553	0	323494
527	541	564	529	553	521	0	324023
528	564	529	553	521	611	0	324576
529	529	553	521	611	514	0	325097
530	553	521	611	514	591	0	325708
531	521	611	514	591	541	0	326222
532	611	514	591	541	572	0	326813
533	514	591	541	572	525	0	327354
534	591	541	572	525	572	0	327926
535	541	572	525	572	522	0	328451
536	572	525	572	522	595	0	329023
537	525	572	522	595	521	0	329545
538	572	522	595	521	588	0	330140
539	522	595	521	588	514	0	330661
540	595	521	588	514	595	0	331249
541	521	588	514	595	517	0	331763
542	588	514	595	517	537	0	332358
543	514	595	517	537	522	0	332875
544	595	517	537	522	537	0	333412
545	517	537	522	537	556	0	333934
546	537	522	537	556	526	0	334471
547	522	537	556	526	575	0	335027
548	537	556	526	575	518	0	335553
549	556	526	575	518	564	0	336128
550	526	575	518	564	502	0	336646
551	575	518	564	502	521	0	337210
552	518	564	502	521	541	0	337712
553	564	502	521	541	522	0	338233
554	502	521	541	522	607	0	338774
555	521	541	522	607	490	0	339296
556	541	522	607	490	537	0	339903
557	522	607	490	537	541	0	340393
558	607	490	537	541	564	0	340930
559	490	537	541	564	537	0	341471
560	537	541	564	537	525	0	342035
561	541	564	537	525	572	0	342572
562	564	537	525	572	502	0	343097
563	537	525	572	502	510	0	343669
564	525	572	502	510	545	0	344171
565	572	502	510	545	509	0	344681
566	502	510	545	509	545	0	345226
567	510	545	509	545	522	0	345735
568	545	509	545	522	517	0	346280
569	509	545	522	517	518	0	346802
570	545	522	517	518	513	0	347319
571	522	517	518	513	557	0	347837
572	517	518	513	557	537	0	348350
573	518	513	557	537	521	0	348907
574	513	557	537	521	514	0	349444
575	557	537	521	514	509	0	349965
576	537	521	514	509	537	0	350479
577	521	514	509	537	568	0	350988
578	514	509	537	568	522	0	351525
579	509	537	568	522	545	0	352093
580	537	568	522	545	517	0	352615
581	568	522	545	517	615	0	353160
582	522	545	517	615	513	0	353677
583	545	517	615	513	600	0	354292
584	517	615	513	600	525	0	354805
585	615	513	600	525	580	0	355405
586	513	600	525	580	521	0	355930
587	600	525	580	521	580	0	356510
588	525	580	521	580	525	0	357031
589	580	521	580	525	588	0	357611
590	521	580	525	588	521	0	358136
591	580	525	588	521	580	0	358724
592	525	588	521	580	529	0	359245
593	588	521	580	529	576	0	359825
594	521	580	529	576	529	0	360354
595	580	529	576	529	580	0	360930
596	529	576	529	580	541	0	361459
597	576	529	580	541	556	0	362039
598	529	580	541	556	525	0	362580
599	580	541	556	525	569	0	363136
600	541	556	525	569	544	0	363661
601	556	525	569	544	565	0	364230
602	525	569	544	565	533	0	364774
603	569	544	565	533	568	0	365339
604	544	565	533	568	556	0	365872
605	565	533	568	556	557	0	366440
606	533	568	556	557	513	0	366996
607	568	556	557	513	560	0	367553
608	556	557	513	560	553	0	368066
609	557	513	560	553	564	0	368626
610	513	560	553	564	518	0	369179
611	560	553	564	518	564	0	369743
612	553	564	518	564	564	0	370261
613	564	518	564	564	545	0	370825
614	518	564	564	545	556	0	371389
615	564	564	545	556	553	0	371934
616	564	545	556	553	541	0	372490
617	545	556	553	541	552	0	373043
618	556	553	541	552	568	0	373584
619	553	541	552	568	561	0	374136
620	541	552	568	561	618	0	374704
621	552	568	561	618	533	0	375265
622	568	561	618	533	576	0	375883
623	561	618	533	576	576	0	376416
624	618	533	576	576	549	0	376992
625	533	576	576	549	544	0	377568
626	576	576	549	544	553	0	378117
627	576	549	544	553	553	0	378661
628	549	544	553	553	556	0	379214
629	544	553	553	556	533	0	379767
630	553	553	556	533	553	0	380323
631	553	556	533	553	564	0	380856
632	556	533	553	564	556	0	381409
633	533	553	564	556	537	0	381973
634	553	564	556	537	560	0	382529
635	564	556	537	560	576	0	383066
636	556	537	560	576	530	0	383626
637	537	560	576	530	552	0	384202
638	560	576	530	552	556	0	384732
639	576	530	552	556	545	0	385284
640	530	552	556	545	564	0	385840
641	552	556	545	564	530	0	386385
642	556	545	564	530	556	0	386949
643	545	564	530	556	553	0	387479
644	564	530	556	553	568	0	388035
645	530	556	553	568	556	0	388588
646	556	553	568	556	537	0	389156
647	553	568	556	537	545	0	389712
648	568	556	537	545	564	0	390249
649	556	537	545	564	545	0	390794
650	537	545	564	545	548	0	391358
651	545	564	545	548	549	0	391903
652	564	545	548	549	564	0	392451
653	545	548	549	564	541	0	393000
654	548	549	564	541	568	0	393564
655	549	564	541	568	572	0	394105
656	564	541	568	572	537	0	394673
657	541	568	572	537	545	0	395245
658	568	572	537	545	556	0	395782
659	572	537	545	556	537	0	396327
660	537	545	556	537	568	0	396883
661	545	556	537	568	541	0	397420
662	556	537	568	541	564	0	397988
663	537	568	541	564	518	0	398529
664	568	541	564	518	591	0	399093
665	541	564	518	591	510	0	399611
666	564	518	591	510	588	0	400202
667	518	591	510	588	521	0	400712
668	591	510	588	521	556	0	401300
669	510	588	521	556	514	0	401821
670	588	521	556	514	619	0	402377
671	521	556	514	619	509	0	402891
672	556	514	619	509	592	0	403510
673	514	619	509	592	525	0	404019
674	619	509	592	525	584	0	404611
675	509	592	525	584	513	0	405136
676	592	525	584	513	596	0	405720
677	525	584	513	596	517	0	406233
678	584	513	596	517	576	0	406829
679	513	596	517	576	522	0	407346
680	596	517	576	522	595	0	407922
681	517	576	522	595	514	0	408444
682	576	522	595	514	572	0	409039
683	522	595	514	572	513	0	409553
684	595	514	572	513	611	0	410125
685	514	572	513	611	510	0	410638
686	572	513	611	510	541	0	411249
687	513	611	510	541	525	0	411759
688	611	510	541	525	556	0	412300
689	510	541	525	556	537	0	412825
690	541	525	556	537	541	0	413381
691	525	556	537	541	564	0	413918
692	556	537	541	564	526	0	414459
693	537	541	564	526	576	0	415023
694	541	564	526	576	533	0	415549
695	564	526	576	533	560	0	416125
696	526	576	533	560	514	0	416658
697	576	533	560	514	544	0	417218
698	533	560	514	544	533	0	417732
699	560	514	544	533	545	0	418276
700	514	544	533	545	537	0	418809
701	544	533	545	537	541	0	419354
702	533	545	537	541	556	0	419891
703	545	537	541	556	541	0	420432
704	537	541	556	541	572	0	420988
705	541	556	541	572	529	0	421529
706	556	541	572	529	580	0	422101
707	541	572	529	580	518	0	422630
708	572	529	580	518	583	0	423210
709	529	580	518	583	526	0	423728
710	580	518	583	526	575	0	424311
711	518	583	526	575	530	0	424837
712	583	526	575	530	576	0	425412
713	526	575	530	576	517	0	425942
714	575	530	576	517	584	0	426518
715	530	576	517	584	525	0	427035
716	576	517	584	525	588	0	427619
717	517	584	525	588	517	0	428144
718	584	525	588	517	588	0	428732
719	525	588	517	588	505	0	429249
720	588	517	588	505	596	0	429837
721	517	588	505	596	513	0	430342
722	588	505	596	513	588	0	430938
723	505	596	513	588	502	0	431451
724	596	513	588	502	529	0	432039
725	513	588	502	529	537	0	432541
726	588	502	529	537	529	0	433070
727	502	529	537	529	545	0	433607
728	529	537	529	545	517	0	434136
729	537	529	545	517	518	0	434681
730	529	545	517	518	537	0	435198
731	545	517	518	537	545	0	435716
732	517	518	537	545	548	0	436253
733	518	537	545	548	518	0	436798
734	537	545	548	518	587	0	437346
735	545	548	518	587	510	0	437864
736	548	518	587	510	599	0	438451
737	518	587	510	599	526	0	438961
738	587	510	599	526	579	0	439560
739	510	599	526	579	502	0	440086
740	599	526	579	502	561	0	440665
741	526	579	502	561	509	0	441167
742	579	502	561	509	530	0	441728
743	502	561	509	530	552	0	442237
744	561	509	530	552	556	0	442767
745	509	530	552	556	545	0	443319
746	530	552	556	545	529	0	443875
747	552	556	545	529	584	0	444420
748	556	545	529	584	510	0	444949
749	545	529	584	510	556	0	445533
750	529	584	510	556	526	0	446043
751	584	510	556	526	607	0	446599
752	510	556	526	607	501	0	447125
753	556	526	607	501	611	0	447732
754	526	607	501	611	530	0	448233
755	607	501	611	530	470	0	448844
756	501	611	530	470	623	0	449374
757	611	530	470	623	479	1	449844
758	530	470	623	479	552	0	450467
759	470	623	479	552	533	0	450946
760	623	479	552	533	522	0	451498
761	479	552	533	522	517	0	452031
762	552	533	522	517	525	0	452553
763	533	522	517	525	557	0	453070
764	522	517	525	557	517	0	453595
765	517	525	557	517	529	0	454152
766	525	557	517	529	514	0	454669
767	557	517	529	514	521	0	455198
768	517	529	514	521	526	0	455712
769	529	514	521	526	506	0	456233
770	514	521	526	506	537	0	456759
771	521	526	506	537	552	0	457265
772	526	506	537	552	525	0	457802
773	506	537	552	525	533	0	458354
774	537	552	525	533	518	0	458879
775	552	525	533	518	568	0	459412
776	525	533	518	568	518	0	459930
777	533	518	568	518	533	0	460498
778	518	568	518	533	540	0	461016
779	568	518	533	540	545	0	461549
780	518	533	540	545	568	0	462089
781	533	540	545	568	514	0	462634
782	540	545	568	514	514	0	463202
783	545	568	514	514	533	0	463716
784	568	514	514	533	552	0	464230
785	514	514	533	552	549	0	464763
786	514	533	552	549	525	0	465315
787	533	552	549	525	576	0	465864
788	552	549	525	576	517	0	466389
789	549	525	576	517	534	0	466965
790	525	576	517	534	525	0	467482
791	576	517	534	525	541	0	468016
792	517	534	525	541	541	0	468541
793	534	525	541	541	533	0	469082
794	525	541	541	533	505	0	469623
795	541	541	533	505	522	0	470156
796	541	533	505	522	646	0	470661
797	533	505	522	646	498	0	471183
798	505	522	646	498	541	0	471829
799	522	646	498	541	525	0	472327
800	646	498	541	525	518	0	472868
801	498	541	525	518	556	0	473393
802	541	525	518	556	514	0	473911
803	525	518	556	514	603	0	474467
804	518	556	514	603	521	0	474981
805	556	514	603	521	572	0	475584
806	514	603	521	572	576	0	476105
807	603	521	572	576	541	0	476677
808	521	572	576	541	525	0	477253
809	572	576	541	525	545	0	477794
810	576	541	525	545	510	0	478319
811	541	525	545	510	610	0	478864
812	525	545	510	610	510	0	479374
813	545	510	610	510	514	0	479984
814	510	610	510	514	545	0	480494
815	610	510	514	545	548	0	481008
816	510	514	545	548	533	0	481553
817	514	545	548	533	533	0	482101
818	545	548	533	533	572	0	482634
819	548	533	533	572	561	0	483167
