index	i-2	i-1	i+0	i+1	i+2	Filter	Time
350	957	958	957	969	965	0	308362
351	958	957	969	965	972	0	309331
352	957	969	965	972	973	0	310296
353	969	965	972	973	961	0	311268
354	965	972	973	961	946	0	312241
355	972	973	961	946	934	0	313202
356	973	961	946	934	922	0	314148
357	961	946	934	922	907	0	315082
358	946	934	922	907	898	0	316004
359	934	922	907	898	903	0	316911
360	922	907	898	903	903	0	317809
361	907	898	903	903	903	0	318712
362	898	903	903	903	906	0	319615
363	903	903	903	906	915	0	320518
364	903	903	906	915	922	0	321424
365	903	906	915	922	914	0	322339
366	906	915	922	914	926	0	323261
367	915	922	914	926	930	0	324175
368	922	914	926	930	922	0	325101
369	914	926	930	922	919	0	326031
370	926	930	922	919	930	0	326953
371	930	922	919	930	933	0	327872
372	922	919	930	933	915	0	328802
373	919	930	933	915	910	0	329735
374	930	933	915	910	911	0	330650
375	933	915	910	911	895	0	331560
376	915	910	911	895	879	0	332471
377	910	911	895	879	895	0	333366
378	911	895	879	895	914	0	334245
379	895	879	895	914	899	0	335140
380	879	895	914	899	919	0	336054
381	895	914	899	919	945	0	336953
382	914	899	919	945	934	0	337872
383	899	919	945	934	922	0	338817
384	919	945	934	922	930	0	339751
385	945	934	922	930	922	0	340673
386	934	922	930	922	895	0	341603
387	922	930	922	895	907	0	342525
388	930	922	895	907	903	0	343420
389	922	895	907	903	867	0	344327
390	895	907	903	867	880	0	345230
391	907	903	867	880	906	0	346097
392	903	867	880	906	884	0	346977
393	867	880	906	884	887	0	347883
394	880	906	884	887	899	0	348767
395	906	884	887	899	898	0	349654
396	884	887	899	898	888	0	350553
397	887	899	898	888	898	0	351451
398	899	898	888	898	915	0	352339
399	898	888	898	915	891	0	353237
400	888	898	915	891	906	0	354152
401	898	915	891	906	923	0	355043
402	915	891	906	923	902	0	355949
403	891	906	923	902	891	0	356872
404	906	923	902	891	895	0	357774
405	923	902	891	895	884	0	358665
406	902	891	895	884	887	0	359560
407	891	895	884	887	891	0	360444
408	895	884	887	891	914	0	361331
409	884	887	891	914	899	0	362222
410	887	891	914	899	911	0	363136
411	891	914	899	911	914	0	364035
412	914	899	911	914	899	0	364946
413	899	911	914	899	902	0	365860
414	911	914	899	902	915	0	366759
415	914	899	902	915	914	0	367661
416	899	902	915	914	907	0	368576
417	902	915	914	907	922	0	369490
418	915	914	907	922	926	0	370397
419	914	907	922	926	934	0	371319
420	907	922	926	934	930	0	372245
421	922	926	934	930	930	0	373179
422	926	934	930	930	938	0	374109
423	934	930	930	938	937	0	375039
424	930	930	938	937	942	0	375977
425	930	938	937	942	946	0	376914
426	938	937	942	946	933	0	377856
427	937	942	946	933	934	0	378802
428	942	946	933	934	934	0	379735
429	946	933	934	934	934	0	380669
430	933	934	934	934	938	0	381603
431	934	934	934	938	934	0	382537
432	934	934	938	934	933	0	383475
433	934	938	934	933	942	0	384409
434	938	934	933	942	918	0	385342
435	934	933	942	918	926	0	386284
436	933	942	918	926	926	0	387202
437	942	918	926	926	927	0	388128
438	918	926	926	927	922	0	389054
439	926	926	927	922	937	0	389981
440	926	927	922	937	938	0	390903
441	927	922	937	938	938	0	391840
442	922	937	938	938	942	0	392778
443	937	938	938	942	930	0	393716
444	938	938	942	930	941	0	394658
445	938	942	930	941	961	0	395588
446	942	930	941	961	950	0	396529
447	930	941	961	950	957	0	397490
448	941	961	950	957	969	0	398440
449	961	950	957	969	957	0	399397
450	950	957	969	957	938	0	400366
451	957	969	957	938	941	0	401323
452	969	957	938	941	954	0	402261
453	957	938	941	954	933	0	403202
454	938	941	954	933	930	0	404156
455	941	954	933	930	923	0	405089
456	954	933	930	923	926	0	406019
457	933	930	923	926	895	0	406942
458	930	923	926	895	879	0	407868
459	923	926	895	879	876	0	408763
460	926	895	879	876	852	0	409642
461	895	879	876	852	836	0	410518
462	879	876	852	836	833	0	411370
463	876	852	836	833	836	0	412206
464	852	836	833	836	460	0	413039
465	836	833	836	460	1194	0	413875
466	833	836	460	1194	841	1	414335
467	836	460	1194	841	470	0	415529
468	460	1194	841	470	1191	0	416370
469	1194	841	470	1191	833	1	416840
470	841	470	1191	833	475	0	418031
471	470	1191	833	475	1171	0	418864
472	1191	833	475	1171	821	1	419339
473	833	475	1171	821	521	0	420510
474	475	1171	821	521	1094	0	421331
475	1171	821	521	1094	797	1	421852
476	821	521	1094	797	794	0	422946
477	521	1094	797	794	790	0	423743
478	1094	797	794	790	455	0	424537
479	797	794	790	455	1144	0	425327
480	794	790	455	1144	794	1	425782
481	790	455	1144	794	572	0	426926
482	455	1144	794	572	1008	0	427720
483	1144	794	572	1008	778	1	428292
484	794	572	1008	778	790	0	429300
485	572	1008	778	790	809	0	430078
486	1008	778	790	809	463	0	430868
487	778	790	809	463	1179	0	431677
488	790	809	463	1179	829	1	432140
489	809	463	1179	829	836	0	433319
490	463	1179	829	836	841	0	434148
491	1179	829	836	841	860	0	434984
492	829	836	841	860	879	0	435825
493	836	841	860	879	876	0	436685
494	841	860	879	876	895	0	437564
495	860	879	876	895	910	0	438440
496	879	876	895	910	911	0	439335
497	876	895	910	911	883	0	440245
498	895	910	911	883	899	0	441156
499	910	911	883	899	914	0	442039
500	911	883	899	914	918	0	442938
501	883	899	914	918	903	0	443852
502	899	914	918	903	915	0	444770
503	914	918	903	915	918	0	445673
504	918	903	915	918	930	0	446588
505	903	915	918	930	918	0	447506
506	915	918	930	918	926	0	448436
507	918	930	918	926	930	0	449354
508	930	918	926	930	934	0	450280
509	918	926	930	934	938	0	451210
510	926	930	934	938	941	0	452144
511	930	934	938	941	938	0	453082
512	934	938	941	938	942	0	454023
513	938	941	938	942	934	0	454961
514	941	938	942	934	930	0	455903
515	938	942	934	930	933	0	456837
516	942	934	930	933	930	0	457767
517	934	930	933	930	923	0	458700
518	930	933	930	923	918	0	459630
519	933	930	923	918	914	0	460553
520	930	923	918	914	907	0	461471
521	923	918	914	907	895	0	462385
522	918	914	907	895	899	0	463292
523	914	907	895	899	898	0	464187
524	907	895	899	898	907	0	465086
525	895	899	898	907	907	0	465984
526	899	898	907	907	432	0	466891
527	898	907	907	432	1377	0	467798
528	907	907	432	1377	922	1	468230
529	907	432	1377	922	915	0	469607
530	432	1377	922	915	918	0	470529
531	1377	922	915	918	922	0	471444
532	922	915	918	922	922	0	472362
533	915	918	922	922	930	0	473284
534	918	922	922	930	934	0	474206
535	922	922	930	934	926	0	475136
536	922	930	934	926	946	0	476070
537	930	934	926	946	941	0	476996
538	934	926	946	941	930	0	477942
539	926	946	941	930	926	0	478883
540	946	941	930	926	919	0	479813
541	941	930	926	919	902	0	480739
542	930	926	919	902	891	0	481658
543	926	919	902	891	895	0	482560
544	919	902	891	895	887	0	483451
545	902	891	895	887	884	0	484346
546	891	895	887	884	895	0	485233
547	895	887	884	895	883	0	486117
548	887	884	895	883	860	0	487012
549	884	895	883	860	848	0	487895
550	895	883	860	848	844	0	488755
551	883	860	848	844	857	0	489603
552	860	848	844	857	439	0	490447
553	848	844	857	439	1280	0	491304
554	844	857	439	1280	876	1	491743
555	857	439	1280	876	868	0	493023
556	439	1280	876	868	867	0	493899
557	1280	876	868	867	899	0	494767
558	876	868	867	899	879	0	495634
559	868	867	899	879	888	0	496533
560	867	899	879	888	910	0	497412
561	899	879	888	910	922	0	498300
562	879	888	910	922	891	0	499210
563	888	910	922	891	876	0	500132
564	910	922	891	876	879	0	501023
565	922	891	876	879	848	0	501899
566	891	876	879	848	444	0	502778
567	876	879	848	444	1249	0	503626
568	879	848	444	1249	833	1	504070
569	848	444	1249	833	677	0	505319
570	444	1249	833	677	976	0	506152
571	1249	833	677	976	868	0	506829
572	833	677	976	868	860	0	507805
573	677	976	868	860	864	0	508673
574	976	868	860	864	879	0	509533
575	868	860	864	879	872	0	510397
576	860	864	879	872	883	0	511276
577	864	879	872	883	922	0	512148
578	879	872	883	922	529	0	513031
579	872	883	922	529	1086	0	513953
580	883	922	529	1086	899	1	514482
581	922	529	1086	899	879	0	515568
582	529	1086	899	879	868	0	516467
583	1086	899	879	868	864	0	517346
584	899	879	868	864	871	0	518214
585	879	868	864	871	880	0	519078
586	868	864	871	880	875	0	519949
587	864	871	880	875	880	0	520829
588	871	880	875	880	891	0	521704
589	880	875	880	891	902	0	522584
590	875	880	891	902	903	0	523475
591	880	891	902	903	432	0	524377
592	891	902	903	432	498	0	525280
593	902	903	432	498	864	1	525712
594	903	432	498	864	879	1	526210
595	432	498	864	879	568	0	527074
596	498	864	879	568	1230	0	527953
597	864	879	568	1230	883	1	528521
598	879	568	1230	883	899	0	529751
599	568	1230	883	899	907	0	530634
600	1230	883	899	907	922	0	531533
601	883	899	907	922	930	0	532440
602	899	907	922	930	938	0	533362
603	907	922	930	938	945	0	534292
604	922	930	938	945	942	0	535230
605	930	938	945	942	937	0	536175
606	938	945	942	937	950	0	537117
607	945	942	937	950	957	0	538054
608	942	937	950	957	953	0	539004
609	937	950	957	953	961	0	539961
610	950	957	953	961	973	0	540914
611	957	953	961	973	961	0	541875
612	953	961	973	961	958	0	542848
613	961	973	961	958	949	0	543809
614	973	961	958	949	942	0	544767
615	961	958	949	942	933	0	545716
616	958	949	942	933	927	0	546658
617	949	942	933	927	926	0	547591
618	942	933	927	926	470	0	548518
619	933	927	926	470	1082	0	549444
620	927	926	470	1082	934	1	549914
621	926	470	1082	934	914	0	550996
622	470	1082	934	914	919	0	551930
623	1082	934	914	919	918	0	552844
624	934	914	919	918	922	0	553763
625	914	919	918	922	926	0	554681
626	919	918	922	926	942	0	555603
627	918	922	926	942	945	0	556529
628	922	926	942	945	946	0	557471
629	926	942	945	946	942	0	558416
630	942	945	946	942	929	0	559362
631	945	946	942	929	911	0	560304
632	946	942	929	911	899	0	561233
633	942	929	911	899	910	0	562144
634	929	911	899	910	891	0	563043
635	911	899	910	891	891	0	563953
636	899	910	891	891	903	0	564844
637	910	891	891	903	907	0	565735
638	891	891	903	907	895	0	566638
639	891	903	907	895	906	0	567545
640	903	907	895	906	942	0	568440
641	907	895	906	942	910	0	569346
642	895	906	942	910	911	0	570288
643	906	942	910	911	930	0	571198
644	942	910	911	930	930	0	572109
645	910	911	930	930	918	0	573039
646	911	930	930	918	957	0	573969
647	930	930	918	957	946	0	574887
648	930	918	957	946	934	0	575844
649	918	957	946	934	969	0	576790
650	957	946	934	969	945	0	577724
651	946	934	969	945	938	0	578693
652	934	969	945	938	953	0	579638
653	969	945	938	953	915	0	580576
654	945	938	953	915	918	0	581529
655	938	953	915	918	930	0	582444
656	953	915	918	930	906	0	583362
657	915	918	930	906	927	0	584292
658	918	930	906	927	933	0	585198
659	930	906	927	933	907	0	586125
660	906	927	933	907	922	0	587058
661	927	933	907	922	926	0	587965
662	933	907	922	926	930	0	588887
663	907	922	926	930	922	0	589813
664	922	926	930	922	938	0	590743
665	926	930	922	938	934	0	591665
666	930	922	938	934	930	0	592603
667	922	938	934	930	930	0	593537
668	938	934	930	930	918	0	594467
669	934	930	930	918	918	0	595397
670	930	930	918	918	923	0	596315
671	930	918	918	923	910	0	597233
672	918	918	923	910	915	0	598156
673	918	923	910	915	910	0	599066
674	923	910	915	910	918	0	599981
675	910	915	910	918	911	0	600891
676	915	910	918	911	906	0	601809
677	910	918	911	906	907	0	602720
678	918	911	906	907	907	0	603626
679	911	906	907	907	918	0	604533
680	906	907	907	918	930	0	605440
681	907	907	918	930	938	0	606358
682	907	918	930	938	953	0	607288
683	918	930	938	953	953	0	608226
684	930	938	953	953	954	0	609179
685	938	953	953	954	953	0	610132
686	953	953	954	953	945	0	611086
687	953	954	953	945	938	0	612039
688	954	953	945	938	942	0	612984
689	953	945	938	942	949	0	613922
690	945	938	942	949	957	0	614864
691	938	942	949	957	954	0	615813
692	942	949	957	954	937	0	616770
693	949	957	954	937	942	0	617724
694	957	954	937	942	930	0	618661
695	954	937	942	930	922	0	619603
696	937	942	930	922	915	0	620533
697	942	930	922	915	918	0	621455
698	930	922	915	918	918	0	622370
699	922	915	918	918	915	0	623288
700	915	918	918	915	906	0	624206
701	918	918	915	906	911	0	625121
702	918	915	906	911	910	0	626027
703	915	906	911	910	915	0	626938
704	906	911	910	915	930	0	627848
705	911	910	915	930	945	0	628763
706	910	915	930	945	930	0	629693
707	915	930	945	930	938	0	630638
708	930	945	930	938	938	0	631568
709	945	930	938	938	949	0	632506
710	930	938	938	949	946	0	633444
711	938	938	949	946	953	0	634393
712	938	949	946	953	965	0	635339
713	949	946	953	965	564	0	636292
714	946	953	965	564	1105	0	637257
715	953	965	564	1105	942	1	637821
716	965	564	1105	942	930	0	638926
717	564	1105	942	930	918	0	639868
718	1105	942	930	918	903	0	640798
719	942	930	918	903	906	0	641716
720	930	918	903	906	930	0	642619
721	918	903	906	930	895	0	643525
722	903	906	930	895	907	0	644455
723	906	930	895	907	918	0	645350
724	930	895	907	918	895	0	646257
725	895	907	918	895	903	0	647175
726	907	918	895	903	906	0	648070
727	918	895	903	906	899	0	648973
728	895	903	906	899	891	0	649879
729	903	906	899	891	919	0	650778
730	906	899	891	919	937	0	651669
731	899	891	919	937	903	0	652588
732	891	919	937	903	556	0	653525
733	919	937	903	556	1133	0	654428
734	937	903	556	1133	926	1	654984
735	903	556	1133	926	922	0	656117
736	556	1133	926	922	918	0	657043
737	1133	926	922	918	903	0	657965
738	926	922	918	903	891	0	658883
739	922	918	903	891	911	0	659786
740	918	903	891	911	922	0	660677
741	903	891	911	922	891	0	661588
742	891	911	922	891	906	0	662510
743	911	922	891	906	903	0	663401
744	922	891	906	903	895	0	664307
745	891	906	903	895	883	0	665210
746	906	903	895	883	887	0	666105
747	903	895	883	887	895	0	666988
748	895	883	887	895	884	0	667875
749	883	887	895	884	891	0	668770
750	887	895	884	891	906	0	669654
751	895	884	891	906	899	0	670545
752	884	891	906	899	907	0	671451
753	891	906	899	907	918	0	672350
754	906	899	907	918	934	0	673257
755	899	907	918	934	942	0	674175
756	907	918	934	942	941	0	675109
757	918	934	942	941	938	0	676051
758	934	942	941	938	942	0	676992
759	942	941	938	942	949	0	677930
760	941	938	942	949	961	0	678872
761	938	942	949	961	953	0	679821
762	942	949	961	953	954	0	680782
763	949	961	953	954	961	0	681735
764	961	953	954	961	953	0	682689
765	953	954	961	953	957	0	683650
766	954	961	953	957	965	0	684603
767	961	953	957	965	969	0	685560
768	953	957	965	969	969	0	686525
769	957	965	969	969	965	0	687494
770	965	969	969	965	969	0	688463
771	969	969	965	969	517	0	689428
772	969	965	969	517	1137	0	690397
773	965	969	517	1137	976	1	690914
774	969	517	1137	976	961	0	692051
775	517	1137	976	961	954	0	693027
776	1137	976	961	954	509	0	693988
777	976	961	954	509	491	0	694942
778	961	954	509	491	1097	1	695451
779	954	509	491	1097	949	1	695942
780	509	491	1097	949	930	0	697039
781	491	1097	949	930	922	0	697988
782	1097	949	930	922	911	0	698918
783	949	930	922	911	903	0	699840
784	930	922	911	903	902	0	700751
785	922	911	903	902	899	0	701654
786	911	903	902	899	899	0	702556
787	903	902	899	899	918	0	703455
788	902	899	899	918	895	0	704354
789	899	899	918	895	903	0	705272
790	899	918	895	903	903	0	706167
791	918	895	903	903	895	0	707070
792	895	903	903	895	887	0	707973
793	903	903	895	887	891	0	708868
794	903	895	887	891	910	0	709755
795	895	887	891	910	903	0	710646
796	887	891	910	903	911	0	711556
797	891	910	903	911	941	0	712459
798	910	903	911	941	961	0	713370
799	903	911	941	961	561	0	714311
800	911	941	961	561	1120	0	715272
801	941	961	561	1120	973	1	715833
802	961	561	1120	973	949	0	716953
803	561	1120	973	949	919	0	717926
804	1120	973	949	919	930	0	718875
805	973	949	919	930	926	0	719794
806	949	919	930	926	903	0	720724
807	919	930	926	903	906	0	721650
808	930	926	903	906	926	0	722553
809	926	903	906	926	899	0	723459
810	903	906	926	899	891	0	724385
811	906	926	899	891	907	0	725284
