index	i-2	i-1	i+0	i+1	i+2	Filter	Time
68	836	856	833	848	860	0	55864
69	856	833	848	860	844	0	56712
70	833	848	860	844	849	0	57572
71	848	860	844	849	856	0	58416
72	860	844	849	856	856	0	59265
73	844	849	856	856	832	0	60121
74	849	856	856	832	864	0	60977
75	856	856	832	864	852	0	61809
76	856	832	864	852	833	0	62673
77	832	864	852	833	848	0	63525
78	864	852	833	848	852	0	64358
79	852	833	848	852	825	0	65206
80	833	848	852	825	856	0	66058
81	848	852	825	856	852	0	66883
82	852	825	856	852	818	0	67739
83	825	856	852	818	821	0	68591
84	856	852	818	821	813	0	69409
85	852	818	821	813	805	0	70230
86	818	821	813	805	829	0	71043
87	821	813	805	829	825	0	71848
88	813	805	829	825	833	0	72677
89	805	829	825	833	848	0	73502
90	829	825	833	848	840	0	74335
91	825	833	848	840	852	0	75183
92	833	848	840	852	849	0	76023
93	848	840	852	849	856	0	76875
94	840	852	849	856	848	0	77724
95	852	849	856	848	868	0	78580
96	849	856	848	868	860	0	79428
97	856	848	868	860	1490	0	80296
98	848	868	860	1490	872	0	81156
99	868	860	1490	872	813	0	82646
100	860	1490	872	813	778	0	83518
101	1490	872	813	778	774	0	84331
102	872	813	778	774	767	0	85109
103	813	778	774	767	751	0	85883
104	778	774	767	751	755	0	86650
105	774	767	751	755	755	0	87401
106	767	751	755	755	789	0	88156
107	751	755	755	789	790	0	88911
108	755	755	789	790	825	0	89700
109	755	789	790	825	845	0	90490
110	789	790	825	845	832	0	91315
111	790	825	845	832	580	0	92160
112	825	845	832	580	1074	0	92992
113	845	832	580	1074	829	1	93572
114	832	580	1074	829	805	0	94646
115	580	1074	829	805	829	0	95475
116	1074	829	805	829	817	0	96280
117	829	805	829	817	825	0	97109
118	805	829	817	825	603	0	97926
119	829	817	825	603	914	0	98751
120	817	825	603	914	857	1	99354
121	825	603	914	857	556	0	100268
122	603	914	857	556	973	0	101125
123	914	857	556	973	836	1	101681
124	857	556	973	836	790	0	102654
125	556	973	836	790	778	0	103490
126	973	836	790	778	779	0	104280
127	836	790	778	779	786	0	105058
128	790	778	779	786	793	0	105837
129	778	779	786	793	810	0	106623
130	779	786	793	810	1467	0	107416
131	786	793	810	1467	832	0	108226
132	793	810	1467	832	798	0	109693
133	810	1467	832	798	790	0	110525
134	1467	832	798	790	782	0	111323
135	832	798	790	782	798	0	112113
136	798	790	782	798	1435	0	112895
137	790	782	798	1435	810	0	113693
138	782	798	1435	810	786	0	115128
139	798	1435	810	786	786	0	115938
140	1435	810	786	786	1424	0	116724
141	810	786	786	1424	801	0	117510
142	786	786	1424	801	755	0	118934
143	786	1424	801	755	740	0	119735
144	1424	801	755	740	599	0	120490
145	801	755	740	599	759	0	121230
146	755	740	599	759	754	1	121829
147	740	599	759	754	763	0	122588
148	599	759	754	763	747	0	123342
149	759	754	763	747	778	0	124105
150	754	763	747	778	790	0	124852
151	763	747	778	790	798	0	125630
152	747	778	790	798	821	0	126420
153	778	790	798	821	1424	0	127218
154	790	798	821	1424	798	0	128039
155	798	821	1424	798	743	0	129463
156	821	1424	798	743	731	0	130261
157	1424	798	743	731	569	0	131004
158	798	743	731	569	875	0	131735
159	743	731	569	875	728	1	132304
160	731	569	875	728	801	0	133179
161	569	875	728	801	798	0	133907
162	875	728	801	798	790	0	134708
163	728	801	798	790	782	0	135506
164	801	798	790	782	801	0	136296
165	798	790	782	801	810	0	137078
166	790	782	801	810	813	0	137879
167	782	801	810	813	821	0	138689
168	801	810	813	821	1463	0	139502
169	810	813	821	1463	848	0	140323
170	813	821	1463	848	557	0	141786
171	821	1463	848	557	937	0	142634
172	1463	848	557	937	794	1	143191
173	848	557	937	794	611	0	144128
174	557	937	794	611	708	0	144922
175	937	794	611	708	631	1	145533
176	794	611	708	631	875	0	146241
177	611	708	631	875	879	1	146872
178	708	631	875	879	872	0	147747
179	631	875	879	872	876	0	148626
180	875	879	872	876	914	0	149498
181	879	872	876	914	914	0	150374
182	872	876	914	914	887	0	151288
183	876	914	914	887	907	0	152202
184	914	914	887	907	891	0	153089
185	914	887	907	891	883	0	153996
186	887	907	891	883	860	0	154887
187	907	891	883	860	888	0	155770
188	891	883	860	888	867	0	156630
189	883	860	888	867	864	0	157518
190	860	888	867	864	848	0	158385
191	888	867	864	848	849	0	159249
192	867	864	848	849	859	0	160097
193	864	848	849	859	576	0	160946
194	848	849	859	576	1066	0	161805
195	849	859	576	1066	860	1	162381
196	859	576	1066	860	853	0	163447
197	576	1066	860	853	821	0	164307
198	1066	860	853	821	809	0	165160
199	860	853	821	809	805	0	165981
200	853	821	809	805	817	0	166790
201	821	809	805	817	821	0	167595
202	809	805	817	821	837	0	168412
203	805	817	821	837	829	0	169233
204	817	821	837	829	829	0	170070
205	821	837	829	829	856	0	170899
206	837	829	829	856	856	0	171728
207	829	829	856	856	848	0	172584
208	829	856	856	848	840	0	173440
209	856	856	848	840	864	0	174288
210	856	848	840	864	852	0	175128
211	848	840	864	852	868	0	175992
212	840	864	852	868	844	0	176844
213	864	852	868	844	837	0	177712
214	852	868	844	837	852	0	178556
215	868	844	837	852	829	0	179393
216	844	837	852	829	584	0	180245
217	837	852	829	584	1046	0	181074
218	852	829	584	1046	841	1	181658
219	829	584	1046	841	840	0	182704
220	584	1046	841	840	592	0	183545
221	1046	841	840	592	1062	0	184385
222	841	840	592	1062	872	1	184977
223	840	592	1062	872	821	0	186039
224	592	1062	872	821	661	0	186911
225	1062	872	821	661	1027	0	187732
226	872	821	661	1027	825	1	188393
227	821	661	1027	825	833	0	189420
228	661	1027	825	833	833	0	190245
229	1027	825	833	833	1482	0	191078
230	825	833	833	1482	887	0	191911
231	833	833	1482	887	833	0	193393
232	833	1482	887	833	805	0	194280
233	1482	887	833	805	798	0	195113
234	887	833	805	798	813	0	195918
235	833	805	798	813	841	0	196716
236	805	798	813	841	836	0	197529
237	798	813	841	836	833	0	198370
238	813	841	836	833	844	0	199206
239	841	836	833	844	852	0	200039
240	836	833	844	852	825	0	200883
241	833	844	852	825	1514	0	201735
242	844	852	825	1514	891	0	202560
243	852	825	1514	891	1502	0	204074
244	825	1514	891	1502	833	0	204965
245	1514	891	1502	833	540	0	206467
246	891	1502	833	540	1020	0	207300
247	1502	833	540	1020	813	1	207840
248	833	540	1020	813	588	0	208860
249	540	1020	813	588	906	0	209673
250	1020	813	588	906	572	1	210261
251	813	588	906	572	1183	0	211167
252	588	906	572	1183	837	1	211739
253	906	572	1183	837	813	0	212922
254	572	1183	837	813	837	0	213759
255	1183	837	813	837	1494	0	214572
256	837	813	837	1494	902	0	215409
257	813	837	1494	902	853	0	216903
258	837	1494	902	853	832	0	217805
259	1494	902	853	832	845	0	218658
260	902	853	832	845	867	0	219490
261	853	832	845	867	860	0	220335
262	832	845	867	860	825	0	221202
263	845	867	860	825	880	0	222062
264	867	860	825	880	875	0	222887
265	860	825	880	875	852	0	223767
266	825	880	875	852	856	0	224642
267	880	875	852	856	864	0	225494
268	875	852	856	864	864	0	226350
269	852	856	864	864	860	0	227214
270	856	864	864	860	871	0	228078
271	864	864	860	871	864	0	228938
272	864	860	871	864	852	0	229809
273	860	871	864	852	872	0	230673
274	871	864	852	872	591	0	231525
275	864	852	872	591	1004	0	232397
276	852	872	591	1004	961	1	232988
277	872	591	1004	961	860	0	233992
278	591	1004	961	860	841	0	234953
279	1004	961	860	841	836	0	235813
280	961	860	841	836	810	0	236654
281	860	841	836	810	840	0	237490
282	841	836	810	840	584	0	238300
283	836	810	840	584	1019	0	239140
284	810	840	584	1019	872	1	239724
285	840	584	1019	872	848	0	240743
286	584	1019	872	848	841	0	241615
287	1019	872	848	841	824	0	242463
288	872	848	841	824	856	0	243304
289	848	841	824	856	837	0	244128
290	841	824	856	837	833	0	244984
291	824	856	837	833	871	0	245821
292	856	837	833	871	864	0	246654
293	837	833	871	864	841	0	247525
294	833	871	864	841	875	0	248389
295	871	864	841	875	864	0	249230
296	864	841	875	864	836	0	250105
297	841	875	864	836	876	0	250969
298	875	864	836	876	856	0	251805
299	864	836	876	856	837	0	252681
300	836	876	856	837	856	0	253537
301	876	856	837	856	859	0	254374
302	856	837	856	859	857	0	255230
303	837	856	859	857	840	0	256089
304	856	859	857	840	852	0	256946
305	859	857	840	852	852	0	257786
306	857	840	852	852	829	0	258638
307	840	852	852	829	856	0	259490
308	852	852	829	856	841	0	260319
309	852	829	856	841	840	0	261175
310	829	856	841	840	840	0	262016
311	856	841	840	840	857	0	262856
312	841	840	840	857	852	0	263696
313	840	840	857	852	832	0	264553
314	840	857	852	832	860	0	265405
315	857	852	832	860	849	0	266237
316	852	832	860	849	840	0	267097
317	832	860	849	840	852	0	267946
318	860	849	840	852	856	0	268786
319	849	840	852	856	856	0	269638
320	840	852	856	856	837	0	270494
321	852	856	856	837	856	0	271350
322	856	856	837	856	844	0	272187
323	856	837	856	844	852	0	273043
324	837	856	844	852	576	0	273887
325	856	844	852	576	1109	0	274739
326	844	852	576	1109	891	1	275315
327	852	576	1109	891	856	0	276424
328	576	1109	891	856	592	0	277315
329	1109	891	856	592	1058	0	278171
330	891	856	592	1058	926	1	278763
331	856	592	1058	926	856	0	279821
332	592	1058	926	856	844	0	280747
333	1058	926	856	844	849	0	281603
334	926	856	844	849	852	0	282447
335	856	844	849	852	836	0	283296
336	844	849	852	836	825	0	284148
337	849	852	836	825	856	0	284984
338	852	836	825	856	775	0	285809
339	836	825	856	775	910	0	286665
340	825	856	775	910	845	0	287440
341	856	775	910	845	840	0	288350
342	775	910	845	840	848	0	289195
343	910	845	840	848	845	0	290035
344	845	840	848	845	832	0	290883
345	840	848	845	832	849	0	291728
346	848	845	832	849	836	0	292560
347	845	832	849	836	841	0	293409
348	832	849	836	841	828	0	294245
349	849	836	841	828	849	0	295086
350	836	841	828	849	840	0	295914
351	841	828	849	840	848	0	296763
352	828	849	840	848	1487	0	297603
353	849	840	848	1487	891	0	298451
354	840	848	1487	891	840	0	299938
355	848	1487	891	840	806	0	300829
356	1487	891	840	806	572	0	301669
357	891	840	806	572	988	0	302475
358	840	806	572	988	856	1	303047
359	806	572	988	856	876	0	304035
360	572	988	856	876	863	0	304891
361	988	856	876	863	852	0	305767
362	856	876	863	852	880	0	306630
363	876	863	852	880	1529	0	307482
364	863	852	880	1529	914	0	308362
365	852	880	1529	914	1514	0	309891
366	880	1529	914	1514	868	0	310805
367	1529	914	1514	868	1471	0	312319
368	914	1514	868	1471	821	0	313187
369	1514	868	1471	821	599	0	314658
370	868	1471	821	599	848	0	315479
371	1471	821	599	848	802	0	316078
372	821	599	848	802	1447	0	316926
373	599	848	802	1447	821	0	317728
374	848	802	1447	821	806	0	319175
375	802	1447	821	806	801	0	319996
376	1447	821	806	801	584	0	320802
377	821	806	801	584	980	0	321603
378	806	801	584	980	864	1	322187
379	801	584	980	864	642	0	323167
380	584	980	864	642	1039	0	324031
381	980	864	642	1039	895	1	324673
382	864	642	1039	895	852	0	325712
383	642	1039	895	852	872	0	326607
384	1039	895	852	872	856	0	327459
385	895	852	872	856	836	0	328331
386	852	872	856	836	845	0	329187
387	872	856	836	845	840	0	330023
388	856	836	845	840	821	0	330868
389	836	845	840	821	833	0	331708
390	845	840	821	833	844	0	332529
391	840	821	833	844	841	0	333362
392	821	833	844	841	821	0	334206
393	833	844	841	821	817	0	335047
394	844	841	821	817	836	0	335868
395	841	821	817	836	810	0	336685
396	821	817	836	810	801	0	337521
397	817	836	810	801	782	0	338331
398	836	810	801	782	833	0	339132
399	810	801	782	833	809	0	339914
400	801	782	833	809	821	0	340747
401	782	833	809	821	825	0	341556
402	833	809	821	825	845	0	342377
403	809	821	825	845	856	0	343202
404	821	825	845	856	856	0	344047
405	825	845	856	856	860	0	344903
406	845	856	856	860	863	0	345759
407	856	856	860	863	868	0	346619
408	856	860	863	868	872	0	347482
409	860	863	868	872	860	0	348350
410	863	868	872	860	875	0	349222
411	868	872	860	875	876	0	350082
412	872	860	875	876	875	0	350957
413	860	875	876	875	880	0	351833
414	875	876	875	880	879	0	352708
415	876	875	880	879	879	0	353588
416	875	880	879	879	856	0	354467
417	880	879	879	856	868	0	355346
418	879	879	856	868	615	0	356202
419	879	856	868	615	603	0	357070
420	856	868	615	603	1136	1	357685
421	868	615	603	1136	988	1	358288
422	615	603	1136	988	907	0	359424
423	603	1136	988	907	852	0	360412
424	1136	988	907	852	845	0	361319
425	988	907	852	845	626	0	362171
426	907	852	845	626	1066	0	363016
427	852	845	626	1066	845	1	363642
428	845	626	1066	845	848	0	364708
429	626	1066	845	848	840	0	365553
430	1066	845	848	840	825	0	366401
431	845	848	840	825	848	0	367241
432	848	840	825	848	845	0	368066
433	840	825	848	845	821	0	368914
434	825	848	845	821	829	0	369759
435	848	845	821	829	871	0	370580
436	845	821	829	871	841	0	371409
437	821	829	871	841	825	0	372280
438	829	871	841	825	848	0	373121
439	871	841	825	848	852	0	373946
440	841	825	848	852	856	0	374794
441	825	848	852	856	856	0	375646
442	848	852	856	856	864	0	376502
443	852	856	856	864	867	0	377358
444	856	856	864	867	845	0	378222
445	856	864	867	845	868	0	379089
446	864	867	845	868	871	0	379934
447	867	845	868	871	860	0	380802
448	845	868	871	860	848	0	381673
449	868	871	860	848	852	0	382533
450	871	860	848	852	856	0	383381
451	860	848	852	856	837	0	384233
452	848	852	856	837	868	0	385089
453	852	856	837	868	848	0	385926
454	856	837	868	848	844	0	386794
455	837	868	848	844	856	0	387642
456	868	848	844	856	837	0	388486
457	848	844	856	837	833	0	389342
458	844	856	837	833	848	0	390179
459	856	837	833	848	840	0	391012
460	837	833	848	840	818	0	391860
461	833	848	840	818	813	0	392700
462	848	840	818	813	836	0	393518
463	840	818	813	836	833	0	394331
464	818	813	836	833	802	0	395167
465	813	836	833	802	817	0	396000
466	836	833	802	817	840	0	396802
467	833	802	817	840	817	0	397619
468	802	817	840	817	813	0	398459
469	817	840	817	813	829	0	399276
470	840	817	813	829	825	0	400089
471	817	813	829	825	810	0	400918
472	813	829	825	810	824	0	401743
473	829	825	810	824	825	0	402553
474	825	810	824	825	817	0	403377
475	810	824	825	817	1522	0	404202
476	824	825	817	1522	895	0	405019
477	825	817	1522	895	868	0	406541
478	817	1522	895	868	836	0	407436
479	1522	895	868	836	592	0	408304
480	895	868	836	592	1019	0	409140
481	868	836	592	1019	856	1	409732
482	836	592	1019	856	848	0	410751
483	592	1019	856	848	841	0	411607
484	1019	856	848	841	836	0	412455
485	856	848	841	836	849	0	413296
486	848	841	836	849	1529	0	414132
487	841	836	849	1529	926	0	414981
488	836	849	1529	926	1513	0	416510
489	849	1529	926	1513	895	0	417436
490	1529	926	1513	895	841	0	418949
491	926	1513	895	841	809	0	419844
492	1513	895	841	809	833	0	420685
493	895	841	809	833	1475	0	421494
494	841	809	833	1475	848	0	422327
495	809	833	1475	848	825	0	423802
496	833	1475	848	825	813	0	424650
497	1475	848	825	813	801	0	425475
498	848	825	813	801	829	0	426288
499	825	813	801	829	864	0	427089
500	813	801	829	864	852	0	427918
501	801	829	864	852	872	0	428782
502	829	864	852	872	844	0	429634
503	864	852	872	844	841	0	430506
504	852	872	844	841	875	0	431350
505	872	844	841	875	852	0	432191
506	844	841	875	852	852	0	433066
507	841	875	852	852	860	0	433918
508	875	852	852	860	860	0	434770
509	852	852	860	860	852	0	435630
510	852	860	860	852	868	0	436490
511	860	860	852	868	864	0	437342
512	860	852	868	864	848	0	438210
513	852	868	864	848	856	0	439074
514	868	864	848	856	864	0	439922
515	864	848	856	864	852	0	440778
516	848	856	864	852	845	0	441642
517	856	864	852	845	856	0	442494
518	864	852	845	856	856	0	443339
519	852	845	856	856	840	0	444195
520	845	856	856	840	844	0	445051
521	856	856	840	844	833	0	445891
522	856	840	844	833	829	0	446735
523	840	844	833	829	825	0	447568
524	844	833	829	825	832	0	448397
525	833	829	825	832	814	0	449222
526	829	825	832	814	813	0	450054
527	825	832	814	813	821	0	450868
528	832	814	813	821	817	0	451681
529	814	813	821	817	809	0	452502
530	813	821	817	809	818	0	453319
531	821	817	809	818	817	0	454128
532	817	809	818	817	813	0	454946
533	809	818	817	813	813	0	455763
534	818	817	813	813	817	0	456576
535	817	813	813	817	778	0	457389
536	813	813	817	778	767	0	458206
537	813	817	778	767	798	0	458984
538	817	778	767	798	836	0	459751
539	778	767	798	836	845	0	460549
540	767	798	836	845	824	0	461385
541	798	836	845	824	841	0	462230
542	836	845	824	841	844	0	463054
543	845	824	841	844	852	0	463895
544	824	841	844	852	856	0	464739
545	841	844	852	856	888	0	465591
546	844	852	856	888	902	0	466447
547	852	856	888	902	888	0	467335
548	856	888	902	888	887	0	468237
549	888	902	888	887	891	0	469125
550	902	888	887	891	879	0	470012
551	888	887	891	879	891	0	470903
552	887	891	879	891	887	0	471782
553	891	879	891	887	876	0	472673
554	879	891	887	876	891	0	473560
555	891	887	876	891	891	0	474436
556	887	876	891	891	899	0	475327
557	876	891	891	899	887	0	476218
558	891	891	899	887	868	0	477117
559	891	899	887	868	883	0	478004
560	899	887	868	883	883	0	478872
561	887	868	883	883	1553	0	479755
562	868	883	883	1553	548	0	480638
563	883	883	1553	548	1284	0	482191
564	883	1553	548	1284	849	1	482739
565	1553	548	1284	849	801	0	484023
566	548	1284	849	801	778	0	484872
567	1284	849	801	778	790	0	485673
568	849	801	778	790	790	0	486451
569	801	778	790	790	821	0	487241
570	778	790	790	821	821	0	488031
571	790	790	821	821	841	0	488852
572	790	821	821	841	836	0	489673
573	821	821	841	836	611	0	490514
574	821	841	836	611	1062	0	491350
575	841	836	611	1062	849	1	491961
576	836	611	1062	849	836	0	493023
577	611	1062	849	836	845	0	493872
578	1062	849	836	845	836	0	494708
579	849	836	845	836	829	0	495553
580	836	845	836	829	626	0	496389
581	845	836	829	626	1008	0	497218
582	836	829	626	1008	833	1	497844
583	829	626	1008	833	821	0	498852
584	626	1008	833	821	848	0	499685
585	1008	833	821	848	825	0	500506
586	833	821	848	825	821	0	501354
587	821	848	825	821	856	0	502179
588	848	825	821	856	848	0	503000
589	825	821	856	848	825	0	503856
590	821	856	848	825	891	0	504704
591	856	848	825	891	845	0	505529
592	848	825	891	845	875	0	506420
593	825	891	845	875	1556	0	507265
594	891	845	875	1556	592	0	508140
595	845	875	1556	592	1214	0	509696
596	875	1556	592	1214	833	1	510288
597	1556	592	1214	833	817	0	511502
598	592	1214	833	817	782	0	512335
599	1214	833	817	782	762	0	513152
600	833	817	782	762	767	0	513934
601	817	782	762	767	770	0	514696
602	782	762	767	770	786	0	515463
603	762	767	770	786	810	0	516233
604	767	770	786	810	572	0	517019
605	770	786	810	572	984	0	517829
606	786	810	572	984	883	1	518401
607	810	572	984	883	658	0	519385
608	572	984	883	658	1008	0	520268
609	984	883	658	1008	871	1	520926
610	883	658	1008	871	607	0	521934
611	658	1008	871	607	1008	0	522805
612	1008	871	607	1008	740	1	523412
613	871	607	1008	740	817	0	524420
614	607	1008	740	817	762	0	525160
615	1008	740	817	762	779	0	525977
616	740	817	762	779	770	0	526739
617	817	762	779	770	794	0	527518
618	762	779	770	794	782	0	528288
619	779	770	794	782	778	0	529082
620	770	794	782	778	770	0	529864
621	794	782	778	770	724	0	530642
622	782	778	770	724	747	0	531412
623	778	770	724	747	728	0	532136
624	770	724	747	728	712	0	532883
625	724	747	728	712	720	0	533611
626	747	728	712	720	708	0	534323
627	728	712	720	708	704	0	535043
628	712	720	708	704	701	0	535751
629	720	708	704	701	704	0	536455
630	708	704	701	704	728	0	537156
631	704	701	704	728	599	0	537860
632	701	704	728	599	922	0	538588
633	704	728	599	922	821	1	539187
634	728	599	922	821	817	0	540109
635	599	922	821	817	825	0	540930
636	922	821	817	825	821	0	541747
637	821	817	825	821	844	0	542572
638	817	825	821	844	837	0	543393
639	825	821	844	837	829	0	544237
640	821	844	837	829	832	0	545074
641	844	837	829	832	814	0	545903
642	837	829	832	814	821	0	546735
643	829	832	814	821	817	0	547549
644	832	814	821	817	813	0	548370
645	814	821	817	813	829	0	549187
646	821	817	813	829	821	0	550000
647	817	813	829	821	583	0	550829
648	813	829	821	583	1004	0	551650
649	829	821	583	1004	849	1	552233
650	821	583	1004	849	801	0	553237
651	583	1004	849	801	829	0	554086
652	1004	849	801	829	817	0	554887
653	849	801	829	817	825	0	555716
654	801	829	817	825	817	0	556533
655	829	817	825	817	813	0	557358
656	817	825	817	813	806	0	558175
657	825	817	813	806	817	0	558988
658	817	813	806	817	813	0	559794
659	813	806	817	813	833	0	560611
660	806	817	813	833	821	0	561424
661	817	813	833	821	833	0	562257
662	813	833	821	833	821	0	563078
663	833	821	833	821	844	0	563911
664	821	833	821	844	836	0	564732
665	833	821	844	836	837	0	565576
666	821	844	836	837	829	0	566412
667	844	836	837	829	844	0	567249
668	836	837	829	844	837	0	568078
669	837	829	844	837	1482	0	568922
670	829	844	837	1482	876	0	569759
671	844	837	1482	876	805	0	571241
672	837	1482	876	805	786	0	572117
673	1482	876	805	786	774	0	572922
674	876	805	786	774	779	0	573708
675	805	786	774	779	782	0	574482
676	786	774	779	782	790	0	575261
677	774	779	782	790	790	0	576043
678	779	782	790	790	801	0	576833
679	782	790	790	801	802	0	577623
680	790	790	801	802	805	0	578424
681	790	801	802	805	821	0	579226
682	801	802	805	821	806	0	580031
683	802	805	821	806	786	0	580852
684	805	821	806	786	786	0	581658
685	821	806	786	786	782	0	582444
686	806	786	786	782	766	0	583230
687	786	786	782	766	771	0	584012
688	786	782	766	771	774	0	584778
689	782	766	771	774	774	0	585549
690	766	771	774	774	767	0	586323
691	771	774	774	767	778	0	587097
692	774	774	767	778	782	0	587864
693	774	767	778	782	786	0	588642
694	767	778	782	786	763	0	589424
695	778	782	786	763	778	0	590210
696	782	786	763	778	774	0	590973
697	786	763	778	774	775	0	591751
698	763	778	774	775	770	0	592525
699	778	774	775	770	786	0	593300
700	774	775	770	786	665	0	594070
701	775	770	786	665	895	0	594856
702	770	786	665	895	767	0	595521
703	786	665	895	767	770	0	596416
704	665	895	767	770	775	0	597183
705	895	767	770	775	762	0	597953
706	767	770	775	762	755	0	598728
707	770	775	762	755	771	0	599490
708	775	762	755	771	762	0	600245
709	762	755	771	762	771	0	601016
710	755	771	762	771	751	0	601778
711	771	762	771	751	766	0	602549
712	762	771	751	766	759	0	603300
713	771	751	766	759	751	0	604066
714	751	766	759	751	735	0	604825
715	766	759	751	735	751	0	605576
716	759	751	735	751	743	0	606311
717	751	735	751	743	736	0	607062
718	735	751	743	736	755	0	607805
719	751	743	736	755	770	0	608541
720	743	736	755	770	806	0	609296
721	736	755	770	806	813	0	610066
722	755	770	806	813	805	0	610872
723	770	806	813	805	810	0	611685
724	806	813	805	810	821	0	612490
725	813	805	810	821	809	0	613300
726	805	810	821	809	790	0	614121
727	810	821	809	790	809	0	614930
728	821	809	790	809	580	0	615720
729	809	790	809	580	1004	0	616529
730	790	809	580	1004	941	1	617109
731	809	580	1004	941	825	0	618113
732	580	1004	941	825	821	0	619054
733	1004	941	825	821	798	0	619879
734	941	825	821	798	786	0	620700
735	825	821	798	786	794	0	621498
736	821	798	786	794	774	0	622284
737	798	786	794	774	782	0	623078
738	786	794	774	782	790	0	623852
739	794	774	782	790	771	0	624634
740	774	782	790	771	754	0	625424
741	782	790	771	754	779	0	626195
742	790	771	754	779	801	0	626949
743	771	754	779	801	1432	0	627728
744	754	779	801	1432	922	0	628529
745	779	801	1432	922	849	0	629961
746	801	1432	922	849	859	0	630883
747	1432	922	849	859	1432	0	631732
748	922	849	859	1432	911	0	632591
749	849	859	1432	911	1416	0	634023
750	859	1432	911	1416	833	0	634934
751	1432	911	1416	833	603	0	636350
752	911	1416	833	603	895	0	637183
753	1416	833	603	895	763	1	637786
754	833	603	895	763	758	0	638681
755	603	895	763	758	771	0	639444
756	895	763	758	771	1416	0	640202
757	763	758	771	1416	821	0	640973
758	758	771	1416	821	1413	0	642389
759	771	1416	821	1413	793	0	643210
760	1416	821	1413	793	1401	0	644623
761	821	1413	793	1401	782	0	645416
762	1413	793	1401	782	1393	0	646817
763	793	1401	782	1393	771	0	647599
764	1401	782	1393	771	1369	0	648992
765	782	1393	771	1369	759	0	649763
766	1393	771	1369	759	1362	0	651132
767	771	1369	759	1362	755	0	651891
768	1369	759	1362	755	735	0	653253
769	759	1362	755	735	743	0	654008
770	1362	755	735	743	751	0	654743
771	755	735	743	751	771	0	655486
772	735	743	751	771	813	0	656237
773	743	751	771	813	829	0	657008
774	751	771	813	829	840	0	657821
775	771	813	829	840	852	0	658650
776	813	829	840	852	872	0	659490
777	829	840	852	872	864	0	660342
778	840	852	872	864	856	0	661214
779	852	872	864	856	836	0	662078
780	872	864	856	836	849	0	662934
781	864	856	836	849	844	0	663770
782	856	836	849	844	837	0	664619
783	836	849	844	837	852	0	665463
784	849	844	837	852	840	0	666300
785	844	837	852	840	845	0	667152
786	837	852	840	845	832	0	667992
787	852	840	845	832	845	0	668837
788	840	845	832	845	805	0	669669
789	845	832	845	805	809	0	670514
790	832	845	805	809	786	0	671319
791	845	805	809	786	794	0	672128
792	805	809	786	794	1483	0	672914
793	809	786	794	1483	860	0	673708
794	786	794	1483	860	813	0	675191
795	794	1483	860	813	778	0	676051
796	1483	860	813	778	580	0	676864
797	860	813	778	580	922	0	677642
798	813	778	580	922	626	1	678222
799	778	580	922	626	981	0	679144
800	580	922	626	981	770	1	679770
801	922	626	981	770	1421	0	680751
802	626	981	770	1421	766	0	681521
803	981	770	1421	766	599	0	682942
804	770	1421	766	599	810	0	683708
