i-2	i-1	i+0	i+1	i+2	Filter
646	673	674	653	642	0
673	674	653	642	631	0
674	653	642	631	634	0
653	642	631	634	634	0
642	631	634	634	631	0
631	634	634	631	626	0
634	634	631	626	630	0
634	631	626	630	670	0
631	626	630	670	684	0
626	630	670	684	670	0
630	670	684	670	649	0
670	684	670	649	654	0
684	670	649	654	673	0
670	649	654	673	662	0
649	654	673	662	657	0
654	673	662	657	635	0
673	662	657	635	634	0
662	657	635	634	661	0
657	635	634	661	662	0
635	634	661	662	650	0
634	661	662	650	634	0
661	662	650	634	630	0
662	650	634	630	646	0
650	634	630	646	646	0
634	630	646	646	638	0
630	646	646	638	631	0
646	646	638	631	649	0
646	638	631	649	662	0
638	631	649	662	704	0
631	649	662	704	712	0
649	662	704	712	701	0
662	704	712	701	680	0
704	712	701	680	654	0
712	701	680	654	634	0
701	680	654	634	607	0
680	654	634	607	592	0
654	634	607	592	595	0
634	607	592	595	599	0
607	592	595	599	615	0
592	595	599	615	615	0
595	599	615	615	619	0
599	615	615	619	646	0
615	615	619	646	638	0
615	619	646	638	622	0
619	646	638	622	600	0
646	638	622	600	610	0
638	622	600	610	635	0
622	600	610	635	638	0
600	610	635	638	618	0
610	635	638	618	615	0
635	638	618	615	631	0
638	618	615	631	614	0
618	615	631	614	615	0
615	631	614	615	627	0
631	614	615	627	614	0
614	615	627	614	623	0
615	627	614	623	611	0
627	614	623	611	595	0
614	623	611	595	623	0
623	611	595	623	595	0
611	595	623	595	580	0
595	623	595	580	572	0
623	595	580	572	564	0
595	580	572	564	568	0
580	572	564	568	572	0
572	564	568	572	592	0
564	568	572	592	591	0
568	572	592	591	591	0
572	592	591	591	596	0
592	591	591	596	603	0
591	591	596	603	603	0
591	596	603	603	591	0
596	603	603	591	576	0
603	603	591	576	576	0
603	591	576	576	561	0
591	576	576	561	560	0
576	576	561	560	552	0
576	561	560	552	561	0
561	560	552	561	564	0
560	552	561	564	572	0
552	561	564	572	560	0
561	564	572	560	557	0
564	572	560	557	556	0
572	560	557	556	556	0
560	557	556	556	576	0
557	556	556	576	607	0
556	556	576	607	615	0
556	576	607	615	603	0
576	607	615	603	596	0
607	615	603	596	579	0
615	603	596	579	572	0
603	596	579	572	576	0
596	579	572	576	568	0
579	572	576	568	596	0
572	576	568	596	591	0
576	568	596	591	584	0
568	596	591	584	576	0
596	591	584	576	579	0
591	584	576	579	576	0
584	576	579	576	580	0
576	579	576	580	576	0
579	576	580	576	580	0
576	580	576	580	607	0
580	576	580	607	599	0
576	580	607	599	595	0
580	607	599	595	599	0
607	599	595	599	603	0
599	595	599	603	596	0
595	599	603	596	595	0
599	603	596	595	588	0
603	596	595	588	583	0
596	595	588	583	600	0
595	588	583	600	645	0
588	583	600	645	693	0
583	600	645	693	693	0
600	645	693	693	673	0
645	693	693	673	665	0
693	693	673	665	666	0
693	673	665	666	653	0
673	665	666	653	635	0
665	666	653	635	618	0
666	653	635	618	615	0
653	635	618	615	623	0
635	618	615	623	614	0
618	615	623	614	596	0
615	623	614	596	603	0
623	614	596	603	595	0
614	596	603	595	607	0
596	603	595	607	603	0
603	595	607	603	596	0
595	607	603	596	591	0
607	603	596	591	588	0
603	596	591	588	607	0
596	591	588	607	614	0
591	588	607	614	611	0
588	607	614	611	596	0
607	614	611	596	583	0
614	611	596	583	592	0
611	596	583	592	587	0
596	583	592	587	584	0
583	592	587	584	580	0
592	587	584	580	572	0
587	584	580	572	583	0
584	580	572	583	572	0
580	572	583	572	580	0
572	583	572	580	568	0
583	572	580	568	564	0
572	580	568	564	568	0
580	568	564	568	565	0
568	564	568	565	564	0
564	568	565	564	560	0
568	565	564	560	557	0
565	564	560	557	568	0
564	560	557	568	579	0
560	557	568	579	588	0
557	568	579	588	584	0
568	579	588	584	568	0
579	588	584	568	572	0
588	584	568	572	572	0
584	568	572	572	568	0
568	572	572	568	564	0
572	572	568	564	556	0
572	568	564	556	557	0
568	564	556	557	552	0
564	556	557	552	541	0
556	557	552	541	541	0
557	552	541	541	537	0
552	541	541	537	533	0
541	541	537	533	533	0
541	537	533	533	529	0
537	533	533	529	530	0
533	533	529	530	525	0
533	529	530	525	529	0
529	530	525	529	537	0
530	525	529	537	533	0
525	529	537	533	533	0
529	537	533	533	525	0
537	533	533	525	549	0
533	533	525	549	568	0
533	525	549	568	580	0
525	549	568	580	584	0
549	568	580	584	591	0
568	580	584	591	599	0
580	584	591	599	623	0
584	591	599	623	618	0
591	599	623	618	604	0
599	623	618	604	587	0
623	618	604	587	576	0
618	604	587	576	580	0
604	587	576	580	572	0
587	576	580	572	572	0
576	580	572	572	564	0
580	572	572	564	560	0
572	572	564	560	557	0
572	564	560	557	556	0
564	560	557	556	545	0
560	557	556	545	556	0
557	556	545	556	553	0
556	545	556	553	545	0
545	556	553	545	540	0
556	553	545	540	541	0
553	545	540	541	537	0
545	540	541	537	541	0
540	541	537	541	533	0
541	537	541	533	545	0
537	541	533	545	545	0
541	533	545	545	564	0
533	545	545	564	591	0
545	545	564	591	584	0
545	564	591	584	564	0
564	591	584	564	576	0
591	584	564	576	603	0
584	564	576	603	634	0
564	576	603	634	623	0
576	603	634	623	630	0
603	634	623	630	623	0
634	623	630	623	603	0
623	630	623	603	588	0
630	623	603	588	583	0
623	603	588	583	588	0
603	588	583	588	587	0
588	583	588	587	596	0
583	588	587	596	595	0
588	587	596	595	591	0
587	596	595	591	596	0
596	595	591	596	595	0
595	591	596	595	603	0
591	596	595	603	596	0
596	595	603	596	591	0
595	603	596	591	607	0
603	596	591	607	634	0
596	591	607	634	658	0
591	607	634	658	661	0
607	634	658	661	658	0
634	658	661	658	665	0
658	661	658	665	666	0
661	658	665	666	630	0
658	665	666	630	654	0
665	666	630	654	696	0
666	630	654	696	739	0
630	654	696	739	759	0
654	696	739	759	790	0
696	739	759	790	806	0
739	759	790	806	766	0
759	790	806	766	735	0
790	806	766	735	701	0
806	766	735	701	657	0
766	735	701	657	670	0
735	701	657	670	688	0
701	657	670	688	654	0
657	670	688	654	646	0
670	688	654	646	654	0
688	654	646	654	677	0
654	646	654	677	759	0
646	654	677	759	747	0
654	677	759	747	766	0
677	759	747	766	739	0
759	747	766	739	709	0
747	766	739	709	692	0
766	739	709	692	708	0
739	709	692	708	650	0
709	692	708	650	642	0
692	708	650	642	650	0
708	650	642	650	654	0
650	642	650	654	653	0
642	650	654	653	693	0
650	654	653	693	689	0
654	653	693	689	727	0
653	693	689	727	759	0
693	689	727	759	739	0
689	727	759	739	677	0
727	759	739	677	709	0
759	739	677	709	723	0
739	677	709	723	771	0
677	709	723	771	821	0
709	723	771	821	836	0
723	771	821	836	806	0
771	821	836	806	797	0
821	836	806	797	794	0
836	806	797	794	806	0
806	797	794	806	778	0
797	794	806	778	739	0
794	806	778	739	728	0
806	778	739	728	712	0
778	739	728	712	728	0
739	728	712	728	778	0
728	712	728	778	759	0
712	728	778	759	696	0
728	778	759	696	689	0
778	759	696	689	743	0
759	696	689	743	782	0
696	689	743	782	798	0
689	743	782	798	774	0
743	782	798	774	755	0
782	798	774	755	720	0
798	774	755	720	708	0
774	755	720	708	724	0
755	720	708	724	673	0
720	708	724	673	665	0
708	724	673	665	693	0
724	673	665	693	786	0
673	665	693	786	817	0
665	693	786	817	836	0
693	786	817	836	814	0
786	817	836	814	797	0
817	836	814	797	806	0
836	814	797	806	809	0
814	797	806	809	829	0
797	806	809	829	813	0
806	809	829	813	774	0
809	829	813	774	763	0
829	813	774	763	743	0
813	774	763	743	775	0
774	763	743	775	770	0
763	743	775	770	774	0
743	775	770	774	782	0
775	770	774	782	794	0
770	774	782	794	806	0
774	782	794	806	797	0
782	794	806	797	786	0
794	806	797	786	798	0
806	797	786	798	805	0
797	786	798	805	814	0
786	798	805	814	766	0
798	805	814	766	724	0
805	814	766	724	689	0
814	766	724	689	673	0
766	724	689	673	716	0
724	689	673	716	829	0
689	673	716	829	805	0
673	716	829	805	829	0
716	829	805	829	832	0
829	805	829	832	845	0
805	829	832	845	813	0
829	832	845	813	786	0
832	845	813	786	809	0
845	813	786	809	806	0
813	786	809	806	829	0
786	809	806	829	797	0
809	806	829	797	747	0
806	829	797	747	697	0
829	797	747	697	759	0
797	747	697	759	731	0
747	697	759	731	743	0
697	759	731	743	689	0
759	731	743	689	658	0
731	743	689	658	669	0
743	689	658	669	685	0
689	658	669	685	688	0
658	669	685	688	662	0
669	685	688	662	693	0
685	688	662	693	669	0
688	662	693	669	646	0
662	693	669	646	638	0
693	669	646	638	630	0
669	646	638	630	615	0
646	638	630	615	611	0
638	630	615	611	599	0
630	615	611	599	599	0
615	611	599	599	584	0
611	599	599	584	595	0
599	599	584	595	607	0
599	584	595	607	596	0
584	595	607	596	587	0
595	607	596	587	588	0
607	596	587	588	603	0
596	587	588	603	599	0
587	588	603	599	615	0
588	603	599	615	607	0
603	599	615	607	685	0
599	615	607	685	696	0
615	607	685	696	634	0
607	685	696	634	611	0
685	696	634	611	596	0
696	634	611	596	603	0
634	611	596	603	607	0
611	596	603	607	607	0
596	603	607	607	615	0
603	607	607	615	618	0
607	607	615	618	611	0
607	615	618	611	627	0
615	618	611	627	603	0
618	611	627	603	622	0
611	627	603	622	631	0
627	603	622	631	607	0
603	622	631	607	607	0
622	631	607	607	591	0
631	607	607	591	599	0
607	607	591	599	607	0
607	591	599	607	635	0
591	599	607	635	642	0
599	607	635	642	642	0
607	635	642	642	630	0
635	642	642	630	615	0
642	642	630	615	618	0
642	630	615	618	662	0
630	615	618	662	646	0
615	618	662	646	661	0
618	662	646	661	654	0
662	646	661	654	646	0
646	661	654	646	630	0
661	654	646	630	631	0
654	646	630	631	642	0
646	630	631	642	646	0
630	631	642	646	673	0
631	642	646	673	673	0
642	646	673	673	661	0
646	673	673	661	685	0
673	673	661	685	693	0
673	661	685	693	708	0
661	685	693	708	665	0
685	693	708	665	646	0
693	708	665	646	646	0
708	665	646	646	603	0
665	646	646	603	615	0
646	646	603	615	599	0
646	603	615	599	599	0
603	615	599	599	600	0
615	599	599	600	603	0
599	599	600	603	611	0
599	600	603	611	607	0
600	603	611	607	599	0
603	611	607	599	595	0
611	607	599	595	592	0
607	599	595	592	599	0
599	595	592	599	584	0
595	592	599	584	583	0
592	599	584	583	592	0
599	584	583	592	599	0
584	583	592	599	615	0
583	592	599	615	630	0
592	599	615	630	623	0
599	615	630	623	642	0
615	630	623	642	657	0
630	623	642	657	658	0
623	642	657	658	669	0
642	657	658	669	662	0
657	658	669	662	684	0
658	669	662	684	685	0
669	662	684	685	669	0
662	684	685	669	654	0
684	685	669	654	646	0
685	669	654	646	630	0
669	654	646	630	635	0
654	646	630	635	626	0
646	630	635	626	630	0
630	635	626	630	623	0
635	626	630	623	611	0
626	630	623	611	603	0
630	623	611	603	595	0
623	611	603	595	588	0
611	603	595	588	584	0
603	595	588	584	568	0
595	588	584	568	579	0
588	584	568	579	572	0
584	568	579	572	576	0
568	579	572	576	580	0
579	572	576	580	576	0
572	576	580	576	576	0
576	580	576	576	568	0
580	576	576	568	587	0
576	576	568	587	627	0
576	568	587	627	642	0
568	587	627	642	638	0
587	627	642	638	627	0
627	642	638	627	622	0
642	638	627	622	630	0
638	627	622	630	639	0
627	622	630	639	638	0
622	630	639	638	611	0
630	639	638	611	603	0
639	638	611	603	607	0
638	611	603	607	603	0
611	603	607	603	603	0
603	607	603	603	599	0
607	603	603	599	611	0
603	603	599	611	646	0
603	599	611	646	685	0
599	611	646	685	727	0
611	646	685	727	681	0
646	685	727	681	658	0
685	727	681	658	646	0
727	681	658	646	642	0
681	658	646	642	634	0
658	646	642	634	619	0
646	642	634	619	634	0
642	634	619	634	642	0
634	619	634	642	638	0
619	634	642	638	631	0
634	642	638	631	618	0
642	638	631	618	623	0
638	631	618	623	630	0
631	618	623	630	634	0
618	623	630	634	639	0
623	630	634	639	638	0
630	634	639	638	665	0
634	639	638	665	658	0
639	638	665	658	681	0
638	665	658	681	657	0
665	658	681	657	646	0
658	681	657	646	658	0
681	657	646	658	657	0
657	646	658	657	646	0
646	658	657	646	634	0
658	657	646	634	623	0
657	646	634	623	642	0
646	634	623	642	638	0
634	623	642	638	658	0
623	642	638	658	653	0
642	638	658	653	662	0
638	658	653	662	669	0
658	653	662	669	665	0
653	662	669	665	642	0
662	669	665	642	631	0
669	665	642	631	650	0
665	642	631	650	657	0
642	631	650	657	646	0
631	650	657	646	631	0
650	657	646	631	622	0
657	646	631	622	627	0
646	631	622	627	618	0
631	622	627	618	615	0
622	627	618	615	599	0
627	618	615	599	584	0
618	615	599	584	595	0
615	599	584	595	580	0
599	584	595	580	568	0
584	595	580	568	576	0
595	580	568	576	560	0
580	568	576	560	564	0
568	576	560	564	584	0
576	560	564	584	607	0
560	564	584	607	595	0
564	584	607	595	588	0
584	607	595	588	599	0
607	595	588	599	607	0
595	588	599	607	596	0
588	599	607	596	591	0
599	607	596	591	588	0
607	596	591	588	595	0
596	591	588	595	615	0
591	588	595	615	622	0
588	595	615	622	658	0
595	615	622	658	665	0
615	622	658	665	662	0
622	658	665	662	665	0
658	665	662	665	669	0
665	662	665	669	650	0
662	665	669	650	638	0
665	669	650	638	646	0
669	650	638	646	630	0
650	638	646	630	397	0
638	646	630	397	806	0
646	630	397	806	591	1
630	397	806	591	584	0
397	806	591	584	587	0
806	591	584	587	584	0
591	584	587	584	599	0
584	587	584	599	607	0
587	584	599	607	615	0
584	599	607	615	634	0
599	607	615	634	639	0
607	615	634	639	622	0
615	634	639	622	611	0
634	639	622	611	611	0
639	622	611	611	607	0
622	611	611	607	611	0
611	611	607	611	611	0
611	607	611	611	595	0
607	611	611	595	611	0
611	611	595	611	626	0
611	595	611	626	607	0
595	611	626	607	611	0
611	626	607	611	615	0
626	607	611	615	626	0
607	611	615	626	639	0
611	615	626	639	649	0
615	626	639	649	611	0
626	639	649	611	638	0
639	649	611	638	627	0
649	611	638	627	630	0
611	638	627	630	662	0
638	627	630	662	646	0
627	630	662	646	614	0
630	662	646	614	623	0
662	646	614	623	626	0
646	614	623	626	631	0
614	623	626	631	622	0
623	626	631	622	619	0
626	631	622	619	638	0
631	622	619	638	677	0
622	619	638	677	705	0
619	638	677	705	669	0
638	677	705	669	685	0
677	705	669	685	704	0
705	669	685	704	693	0
669	685	704	693	677	0
685	704	693	677	665	0
704	693	677	665	677	0
693	677	665	677	716	0
677	665	677	716	728	0
665	677	716	728	696	0
677	716	728	696	697	0
716	728	696	697	700	0
728	696	697	700	720	0
696	697	700	720	751	0
697	700	720	751	743	0
700	720	751	743	747	0
720	751	743	747	739	0
751	743	747	739	747	0
743	747	739	747	701	0
747	739	747	701	716	0
739	747	701	716	692	0
747	701	716	692	681	0
701	716	692	681	685	0
716	692	681	685	646	0
692	681	685	646	638	0
681	685	646	638	646	0
685	646	638	646	634	0
646	638	646	634	638	0
638	646	634	638	619	0
646	634	638	619	658	0
634	638	619	658	665	0
638	619	658	665	654	0
619	658	665	654	646	0
658	665	654	646	646	0
665	654	646	646	661	0
654	646	646	661	650	0
646	646	661	650	630	0
646	661	650	630	623	0
661	650	630	623	642	0
650	630	623	642	657	0
630	623	642	657	658	0
623	642	657	658	638	0
642	657	658	638	646	0
657	658	638	646	662	0
658	638	646	662	684	0
638	646	662	684	681	0
646	662	684	681	658	0
662	684	681	658	669	0
684	681	658	669	693	0
681	658	669	693	681	0
658	669	693	681	665	0
669	693	681	665	654	0
693	681	665	654	650	0
681	665	654	650	657	0
665	654	650	657	662	0
654	650	657	662	653	0
650	657	662	653	631	0
657	662	653	631	642	0
662	653	631	642	669	0
653	631	642	669	677	0
631	642	669	677	669	0
642	669	677	669	677	0
669	677	669	677	705	0
677	669	677	705	692	0
669	677	705	692	673	0
677	705	692	673	642	0
705	692	673	642	646	0
692	673	642	646	646	0
673	642	646	646	615	0
642	646	646	615	611	0
646	646	615	611	611	0
646	615	611	611	681	0
615	611	611	681	669	0
611	611	681	669	630	0
611	681	669	630	638	0
681	669	630	638	639	0
669	630	638	639	638	0
630	638	639	638	638	0
638	639	638	638	630	0
639	638	638	630	638	0
638	638	630	638	650	0
638	630	638	650	650	0
630	638	650	650	661	0
638	650	650	661	639	0
650	650	661	639	649	0
650	661	639	649	646	0
661	639	649	646	638	0
639	649	646	638	619	0
649	646	638	619	630	0
646	638	619	630	639	0
638	619	630	639	684	0
619	630	639	684	650	0
630	639	684	650	631	0
639	684	650	631	661	0
684	650	631	661	681	0
650	631	661	681	677	0
631	661	681	677	673	0
661	681	677	673	658	0
681	677	673	658	646	0
677	673	658	646	665	0
673	658	646	665	654	0
658	646	665	654	642	0
646	665	654	642	634	0
665	654	642	634	623	0
654	642	634	623	653	0
642	634	623	653	654	0
634	623	653	654	669	0
623	653	654	669	658	0
653	654	669	658	673	0
654	669	658	673	669	0
669	658	673	669	673	0
658	673	669	673	662	0
673	669	673	662	661	0
669	673	662	661	670	0
673	662	661	670	677	0
662	661	670	677	696	0
661	670	677	696	677	0
670	677	696	677	666	0
677	696	677	666	649	0
696	677	666	649	677	0
677	666	649	677	685	0
666	649	677	685	673	0
649	677	685	673	638	0
677	685	673	638	623	0
685	673	638	623	626	0
673	638	623	626	611	0
638	623	626	611	603	0
623	626	611	603	600	0
626	611	603	600	615	0
611	603	600	615	595	0
603	600	615	595	607	0
600	615	595	607	634	0
615	595	607	634	630	0
595	607	634	630	631	0
607	634	630	631	615	0
634	630	631	615	607	0
630	631	615	607	614	0
631	615	607	614	596	0
615	607	614	596	591	0
607	614	596	591	588	0
614	596	591	588	579	0
596	591	588	579	604	0
591	588	579	604	638	0
588	579	604	638	685	0
579	604	638	685	712	0
604	638	685	712	731	0
638	685	712	731	743	0
685	712	731	743	740	0
712	731	743	740	719	0
731	743	740	719	666	0
743	740	719	666	630	0
740	719	666	630	634	0
719	666	630	634	611	0
666	630	634	611	607	0
630	634	611	607	603	0
634	611	607	603	619	0
611	607	603	619	662	0
607	603	619	662	661	0
603	619	662	661	642	0
619	662	661	642	627	0
662	661	642	627	610	0
661	642	627	610	607	0
642	627	610	607	604	0
627	610	607	604	634	0
610	607	604	634	661	0
607	604	634	661	650	0
604	634	661	650	646	0
634	661	650	646	630	0
661	650	646	630	646	0
650	646	630	646	634	0
646	630	646	634	611	0
630	646	634	611	607	0
646	634	611	607	615	0
634	611	607	615	615	0
611	607	615	615	619	0
607	615	615	619	603	0
615	615	619	603	622	0
615	619	603	622	631	0
619	603	622	631	642	0
603	622	631	642	622	0
622	631	642	622	607	0
631	642	622	607	623	0
642	622	607	623	650	0
622	607	623	650	684	0
607	623	650	684	716	0
623	650	684	716	709	0
650	684	716	709	665	0
684	716	709	665	685	0
716	709	665	685	677	0
709	665	685	677	665	0
665	685	677	665	642	0
685	677	665	642	627	0
677	665	642	627	630	0
665	642	627	630	638	0
642	627	630	638	669	0
627	630	638	669	662	0
630	638	669	662	661	0
638	669	662	661	662	0
669	662	661	662	692	0
662	661	662	692	701	0
661	662	692	701	689	0
662	692	701	689	665	0
692	701	689	665	665	0
701	689	665	665	666	0
689	665	665	666	661	0
665	665	666	661	673	0
665	666	661	673	650	0
666	661	673	650	634	0
661	673	650	634	658	0
673	650	634	658	626	0
650	634	658	626	631	0
634	658	626	631	611	0
658	626	631	611	622	0
626	631	611	622	623	0
631	611	622	623	615	0
611	622	623	615	603	0
622	623	615	603	595	0
623	615	603	595	588	0
615	603	595	588	583	0
603	595	588	583	588	0
595	588	583	588	615	0
588	583	588	615	677	0
583	588	615	677	700	0
588	615	677	700	693	0
615	677	700	693	712	0
677	700	693	712	751	0
700	693	712	751	766	0
693	712	751	766	771	0
712	751	766	771	747	0
751	766	771	747	716	0
766	771	747	716	747	0
771	747	716	747	762	0
747	716	747	762	763	0
716	747	762	763	743	0
747	762	763	743	767	0
762	763	743	767	778	0
763	743	767	778	770	0
743	767	778	770	755	0
767	778	770	755	794	0
778	770	755	794	805	0
770	755	794	805	810	0
755	794	805	810	770	0
794	805	810	770	759	0
805	810	770	759	770	0
810	770	759	770	771	0
770	759	770	771	755	0
759	770	771	755	766	0
770	771	755	766	782	0
771	755	766	782	782	0
755	766	782	782	767	0
766	782	782	767	766	0
782	782	767	766	790	0
782	767	766	790	782	0
767	766	790	782	779	0
766	790	782	779	766	0
790	782	779	766	767	0
782	779	766	767	782	0
779	766	767	782	743	0
766	767	782	743	716	0
767	782	743	716	685	0
782	743	716	685	685	0
743	716	685	685	661	0
716	685	685	661	681	0
685	685	661	681	716	0
685	661	681	716	716	0
661	681	716	716	790	0
681	716	716	790	786	0
716	716	790	786	790	0
716	790	786	790	774	0
790	786	790	774	778	0
786	790	774	778	786	0
790	774	778	786	790	0
774	778	786	790	782	0
778	786	790	782	790	0
786	790	782	790	809	0
790	782	790	809	814	0
782	790	809	814	821	0
790	809	814	821	817	0
809	814	821	817	848	0
814	821	817	848	841	0
821	817	848	841	813	0
817	848	841	813	786	0
848	841	813	786	801	0
841	813	786	801	821	0
813	786	801	821	798	0
786	801	821	798	782	0
801	821	798	782	798	0
821	798	782	798	813	0
798	782	798	813	802	0
782	798	813	802	797	0
798	813	802	797	810	0
813	802	797	810	817	0
802	797	810	817	817	0
797	810	817	817	782	0
810	817	817	782	790	0
817	817	782	790	797	0
817	782	790	797	798	0
782	790	797	798	794	0
790	797	798	794	790	0
797	798	794	790	801	0
798	794	790	801	817	0
794	790	801	817	798	0
790	801	817	798	794	0
801	817	798	794	801	0
817	798	794	801	818	0
798	794	801	818	821	0
794	801	818	821	797	0
801	818	821	797	802	0
818	821	797	802	797	0
821	797	802	797	794	0
797	802	797	794	767	0
802	797	794	767	782	0
797	794	767	782	778	0
794	767	782	778	724	0
767	782	778	724	731	0
782	778	724	731	744	0
778	724	731	744	739	0
724	731	744	739	743	0
731	744	739	743	732	0
744	739	743	732	739	0
739	743	732	739	739	0
743	732	739	739	782	0
732	739	739	782	736	0
739	739	782	736	727	0
739	782	736	727	732	0
782	736	727	732	755	0
736	727	732	755	708	0
727	732	755	708	692	0
732	755	708	692	677	0
755	708	692	677	662	0
708	692	677	662	696	0
692	677	662	696	786	0
677	662	696	786	748	0
662	696	786	748	750	0
696	786	748	750	767	0
786	748	750	767	755	0
748	750	767	755	751	0
750	767	755	751	747	0
767	755	751	747	735	0
755	751	747	735	759	0
751	747	735	759	763	0
747	735	759	763	743	0
735	759	763	743	766	0
759	763	743	766	767	0
763	743	766	767	786	0
743	766	767	786	763	0
766	767	786	763	723	0
767	786	763	723	759	0
786	763	723	759	774	0
763	723	759	774	767	0
723	759	774	767	747	0
759	774	767	747	759	0
774	767	747	759	747	0
767	747	759	747	759	0
747	759	747	759	723	0
759	747	759	723	697	0
747	759	723	697	731	0
759	723	697	731	751	0
723	697	731	751	736	0
697	731	751	736	755	0
731	751	736	755	762	0
751	736	755	762	798	0
736	755	762	798	763	0
755	762	798	763	754	0
762	798	763	754	763	0
798	763	754	763	778	0
763	754	763	778	755	0
754	763	778	755	740	0
763	778	755	740	754	0
778	755	740	754	802	0
